"Step","Group: text10-vision0 - evaluation/blimp/binding","Group: text10-vision0 - evaluation/blimp/binding__MIN","Group: text10-vision0 - evaluation/blimp/binding__MAX","Group: text1-vision0 - evaluation/blimp/binding","Group: text1-vision0 - evaluation/blimp/binding__MIN","Group: text1-vision0 - evaluation/blimp/binding__MAX","Group: text1-vision100 - evaluation/blimp/binding","Group: text1-vision100 - evaluation/blimp/binding__MIN","Group: text1-vision100 - evaluation/blimp/binding__MAX","Group: text1-vision10 - evaluation/blimp/binding","Group: text1-vision10 - evaluation/blimp/binding__MIN","Group: text1-vision10 - evaluation/blimp/binding__MAX","Group: text1-vision1 - evaluation/blimp/binding","Group: text1-vision1 - evaluation/blimp/binding__MIN","Group: text1-vision1 - evaluation/blimp/binding__MAX","Group: text10-vision1 - evaluation/blimp/binding","Group: text10-vision1 - evaluation/blimp/binding__MIN","Group: text10-vision1 - evaluation/blimp/binding__MAX","Group: text10-vision10 - evaluation/blimp/binding","Group: text10-vision10 - evaluation/blimp/binding__MIN","Group: text10-vision10 - evaluation/blimp/binding__MAX","Group: text10-vision100 - evaluation/blimp/binding","Group: text10-vision100 - evaluation/blimp/binding__MIN","Group: text10-vision100 - evaluation/blimp/binding__MAX"
"6095","","","","","","","60.209999084472656","60.209999084472656","60.209999084472656","61.720001220703125","61.720001220703125","61.720001220703125","","","","63.459999084472656","63.459999084472656","63.459999084472656","","","","","",""
"6096","","","","","","","","","","","","","","","","","","","62.939998626708984","62.939998626708984","62.939998626708984","65.94999694824219","65.94999694824219","65.94999694824219"
"6226","","","","","","","","","","","","","62.099998474121094","62.099998474121094","62.099998474121094","","","","","","","","",""
"6232","","","","","","","60.83000183105469","60.83000183105469","60.83000183105469","60.689998626708984","60.689998626708984","60.689998626708984","","","","","","","","","","","",""
"6233","","","","","","","","","","","","","","","","61.0099983215332","61.0099983215332","61.0099983215332","65.36000061035156","65.36000061035156","65.36000061035156","66.91999816894531","66.91999816894531","66.91999816894531"
"6249","65.49500274658203","63.58000183105469","67.41000366210938","","","","","","","","","","","","","","","","","","","","",""
"6250","65.26000213623047","65.26000213623047","65.26000213623047","","","","","","","","","","","","","","","","","","","","",""
"6363","","","","","","","","","","","","","57.209999084472656","57.209999084472656","57.209999084472656","","","","","","","","",""
"6381","65.33500099182129","63.04999923706055","67.62000274658203","","","","","","","","","","","","","","","","","","","","",""
"6382","66.9000015258789","66.9000015258789","66.9000015258789","","","","","","","","","","","","","","","","","","","","",""
"6434","","","","","","","62.099998474121094","62.099998474121094","62.099998474121094","61.279998779296875","61.279998779296875","61.279998779296875","","","","","","","","","","","",""
"6435","","","","","","","","","","","","","","","","62.470001220703125","62.470001220703125","62.470001220703125","65.08999633789062","65.08999633789062","65.08999633789062","65.38999938964844","65.38999938964844","65.38999938964844"
"6565","","","","","","","","","","","","","59.11000061035156","59.11000061035156","59.11000061035156","","","","","","","","",""
"6571","","","","","","","60.91999816894531","60.91999816894531","60.91999816894531","62.38999938964844","62.38999938964844","62.38999938964844","","","","","","","","","","","",""
"6572","","","","","","","","","","","","","","","","64.44000244140625","64.44000244140625","64.44000244140625","65.05000305175781","65.05000305175781","65.05000305175781","66.30999755859375","66.30999755859375","66.30999755859375"
"6578","65.84000205993652","62.560001373291016","69.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"6579","65.94999694824219","65.94999694824219","65.94999694824219","","","","","","","","","","","","","","","","","","","","",""
"6702","","","","","","","","","","","","","59.65999984741211","59.65999984741211","59.65999984741211","","","","","","","","",""
"6710","67.11999893188477","64.72000122070312","69.5199966430664","","","","","","","","","","","","","","","","","","","","",""
"6711","65.72000122070312","65.72000122070312","65.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"6773","","","","","","","62.290000915527344","62.290000915527344","62.290000915527344","60.61000061035156","60.61000061035156","60.61000061035156","","","","","","","","","","","",""
"6774","","","","","","","","","","","","","","","","64.41000366210938","64.41000366210938","64.41000366210938","64.11000061035156","64.11000061035156","64.11000061035156","65.12000274658203","65.12000274658203","65.12000274658203"
"6904","","","","","","","","","","","","","58.4900016784668","58.4900016784668","58.4900016784668","","","","","","","","",""
"6907","65.66499900817871","62.59000015258789","68.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"6908","66.66999816894531","66.66999816894531","66.66999816894531","","","","","","","","","","","","","","","","","","","","",""
"6910","","","","","","","63.08000183105469","63.08000183105469","63.08000183105469","60.54999923706055","60.54999923706055","60.54999923706055","","","","","","","","","","","",""
"6911","","","","","","","","","","","","","","","","64.80999755859375","64.80999755859375","64.80999755859375","66.0999984741211","66.0999984741211","66.0999984741211","66.52999877929688","66.52999877929688","66.52999877929688"
"7039","67.01999855041504","63.47999954223633","70.55999755859375","","","","","","","","","","","","","","","","","","","","",""
"7040","64.95999908447266","64.95999908447266","64.95999908447266","","","","","","","","","","","","","","","","","","","","",""
"7041","","","","","","","","","","","","","57.36000061035156","57.36000061035156","57.36000061035156","","","","","","","","",""
"7112","","","","","","","62.36000061035156","62.36000061035156","62.36000061035156","61.959999084472656","61.959999084472656","61.959999084472656","","","","","","","","","","","",""
"7113","","","","","","","","","","","","","","","","64.73999786376953","64.73999786376953","64.73999786376953","65.69000244140625","65.69000244140625","65.69000244140625","68.08000183105469","68.08000183105469","68.08000183105469"
"7236","67.23999786376953","65.5999984741211","68.87999725341797","","","","","","","","","","","","","","","","","","","","",""
"7237","68.1500015258789","68.1500015258789","68.1500015258789","","","","","","","","","","","","","","","","","","","","",""
"7243","","","","","","","","","","","","","59.41999816894531","59.41999816894531","59.41999816894531","","","","","","","","",""
"7249","","","","","","","62.66999816894531","62.66999816894531","62.66999816894531","61.88999938964844","61.88999938964844","61.88999938964844","","","","","","","","","","","",""
"7250","","","","","","","","","","","","","","","","65.62999725341797","65.62999725341797","65.62999725341797","67.33000183105469","67.33000183105469","67.33000183105469","68.05000305175781","68.05000305175781","68.05000305175781"
"7368","67.77000045776367","65.81999969482422","69.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"7369","68.5999984741211","68.5999984741211","68.5999984741211","","","","","","","","","","","","","","","","","","","","",""
"7380","","","","","","","","","","","","","60.18000030517578","60.18000030517578","60.18000030517578","","","","","","","","",""
"7451","","","","","","","62.18000030517578","62.18000030517578","62.18000030517578","62.66999816894531","62.66999816894531","62.66999816894531","","","","","","","","","","","",""
"7452","","","","","","","","","","","","","","","","65.4800033569336","65.4800033569336","65.4800033569336","63.880001068115234","63.880001068115234","63.880001068115234","67.77999877929688","67.77999877929688","67.77999877929688"
"7565","68.29000091552734","66.43000030517578","70.1500015258789","","","","","","","","","","","","","","","","","","","","",""
"7566","69.55000305175781","69.55000305175781","69.55000305175781","","","","","","","","","","","","","","","","","","","","",""
"7582","","","","","","","","","","","","","61","61","61","","","","","","","","",""
"7588","","","","","","","61.95000076293945","61.95000076293945","61.95000076293945","62.470001220703125","62.470001220703125","62.470001220703125","","","","","","","","","","","",""
"7589","","","","","","","","","","","","","","","","66.0999984741211","66.0999984741211","66.0999984741211","67.55999755859375","67.55999755859375","67.55999755859375","66.83999633789062","66.83999633789062","66.83999633789062"
"7697","69.19499969482422","67.56999969482422","70.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"7698","70.5","70.5","70.5","","","","","","","","","","","","","","","","","","","","",""
"7719","","","","","","","","","","","","","61.34000015258789","61.34000015258789","61.34000015258789","","","","","","","","",""
"7790","","","","","","","62.849998474121094","62.849998474121094","62.849998474121094","62.900001525878906","62.900001525878906","62.900001525878906","","","","","","","","","","","",""
"7791","","","","","","","","","","","","","","","","66.62000274658203","66.62000274658203","66.62000274658203","64.08000183105469","64.08000183105469","64.08000183105469","65.31999969482422","65.31999969482422","65.31999969482422"
"7894","67.18500137329102","65.66000366210938","68.70999908447266","","","","","","","","","","","","","","","","","","","","",""
"7895","68.20999908447266","68.20999908447266","68.20999908447266","","","","","","","","","","","","","","","","","","","","",""
"7921","","","","","","","","","","","","","61.54999923706055","61.54999923706055","61.54999923706055","","","","","","","","",""
"7927","","","","","","","61.15999984741211","61.15999984741211","61.15999984741211","64.0199966430664","64.0199966430664","64.0199966430664","","","","","","","","","","","",""
"7928","","","","","","","","","","","","","","","","67.12999725341797","67.12999725341797","67.12999725341797","67.36000061035156","67.36000061035156","67.36000061035156","65.83999633789062","65.83999633789062","65.83999633789062"
"8026","67.87000274658203","66.55000305175781","69.19000244140625","","","","","","","","","","","","","","","","","","","","",""
"8027","67.16000366210938","67.16000366210938","67.16000366210938","","","","","","","","","","","","","","","","","","","","",""
"8058","","","","","","","","","","","","","62.9900016784668","62.9900016784668","62.9900016784668","","","","","","","","",""
"8129","","","","","","","64.0999984741211","64.0999984741211","64.0999984741211","63.09000015258789","63.09000015258789","63.09000015258789","","","","","","","","","","","",""
"8130","","","","","","","","","","","","","","","","66.91999816894531","66.91999816894531","66.91999816894531","66.83000183105469","66.83000183105469","66.83000183105469","65.54000091552734","65.54000091552734","65.54000091552734"
"8223","67.36000061035156","66.36000061035156","68.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"8224","65.88999938964844","65.88999938964844","65.88999938964844","","","","","","","","","","","","","","","","","","","","",""
"8260","","","","","","","","","","","","","62.7599983215332","62.7599983215332","62.7599983215332","","","","","","","","",""
"8266","","","","","","","61.619998931884766","61.619998931884766","61.619998931884766","","","","","","","","","","","","","","",""
"8267","","","","","","","","","","","","","","","","67.3499984741211","67.3499984741211","67.3499984741211","67.58999633789062","67.58999633789062","67.58999633789062","66.69999694824219","66.69999694824219","66.69999694824219"
"8355","69.17499923706055","67.27999877929688","71.06999969482422","","","","","","","","","","","","","","","","","","","","",""
"8356","66.4000015258789","66.4000015258789","66.4000015258789","","","","","","","","","","","","","","","","","","","","",""
"8397","","","","","","","","","","","","","61.79999923706055","61.79999923706055","61.79999923706055","","","","","","","","",""
"8468","","","","","","","61.83000183105469","61.83000183105469","61.83000183105469","","","","","","","","","","","","","","",""
"8469","","","","","","","","","","","","","","","","65.62999725341797","65.62999725341797","65.62999725341797","65.11000061035156","65.11000061035156","65.11000061035156","65.62999725341797","65.62999725341797","65.62999725341797"
"8552","67.67000198364258","66.36000061035156","68.9800033569336","","","","","","","","","","","","","","","","","","","","",""
"8553","68.43000030517578","68.43000030517578","68.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"8599","","","","","","","","","","","","","65.05000305175781","65.05000305175781","65.05000305175781","","","","","","","","",""
"8605","","","","","","","58.40999984741211","58.40999984741211","58.40999984741211","","","","","","","","","","","","","","",""
"8606","","","","","","","","","","","","","","","","68.91999816894531","68.91999816894531","68.91999816894531","66.69999694824219","66.69999694824219","66.69999694824219","68.51000213623047","68.51000213623047","68.51000213623047"
"8684","68.20500183105469","66.7300033569336","69.68000030517578","","","","","","","","","","","","","","","","","","","","",""
"8685","66.73999786376953","66.73999786376953","66.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"8736","","","","","","","","","","","","","63.88999938964844","63.88999938964844","63.88999938964844","","","","","","","","",""
"8807","","","","","","","63.060001373291016","63.060001373291016","63.060001373291016","","","","","","","","","","","","","","",""
"8808","","","","","","","","","","","","","","","","68.88999938964844","68.88999938964844","68.88999938964844","66.7699966430664","66.7699966430664","66.7699966430664","67.06999969482422","67.06999969482422","67.06999969482422"
"8881","67.19499969482422","64.33999633789062","70.05000305175781","","","","","","","","","","","","","","","","","","","","",""
"8882","67.36000061035156","67.36000061035156","67.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"8944","","","","","","","63.400001525878906","63.400001525878906","63.400001525878906","","","","","","","","","","","","","","",""
"8945","","","","","","","","","","","","","","","","68.19999694824219","68.19999694824219","68.19999694824219","64.70999908447266","64.70999908447266","64.70999908447266","67.26000213623047","67.26000213623047","67.26000213623047"
"9013","68.07500076293945","67.56999969482422","68.58000183105469","","","","","","","","","","","","","","","","","","","","",""
"9014","67.19000244140625","67.19000244140625","67.19000244140625","","","","","","","","","","","","","","","","","","","","",""
"9146","","","","","","","63.7400016784668","63.7400016784668","63.7400016784668","","","","","","","","","","","","","","",""
"9147","","","","","","","","","","","","","","","","67.11000061035156","67.11000061035156","67.11000061035156","66.06999969482422","66.06999969482422","66.06999969482422","66.66999816894531","66.66999816894531","66.66999816894531"
"9210","66.95000076293945","65.13999938964844","68.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"9211","68.91000366210938","68.91000366210938","68.91000366210938","","","","","","","","","","","","","","","","","","","","",""
"9283","","","","","","","61.91999816894531","61.91999816894531","61.91999816894531","","","","","","","","","","","","","","",""
"9284","","","","","","","","","","","","","","","","67.30000305175781","67.30000305175781","67.30000305175781","70.19999694824219","70.19999694824219","70.19999694824219","69.98999786376953","69.98999786376953","69.98999786376953"
"9342","67.90500259399414","67.9000015258789","67.91000366210938","","","","","","","","","","","","","","","","","","","","",""
"9343","70.4800033569336","70.4800033569336","70.4800033569336","","","","","","","","","","","","","","","","","","","","",""
"9485","","","","","","","62.16999816894531","62.16999816894531","62.16999816894531","","","","","","","","","","","","","","",""
"9486","","","","","","","","","","","","","","","","67.91000366210938","67.91000366210938","67.91000366210938","67.54000091552734","67.54000091552734","67.54000091552734","67.83999633789062","67.83999633789062","67.83999633789062"
"9539","68.19499969482422","67.62999725341797","68.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"9540","67.77999877929688","67.77999877929688","67.77999877929688","","","","","","","","","","","","","","","","","","","","",""
"9622","","","","","","","59.25","59.25","59.25","","","","","","","","","","","","","","",""
"9623","","","","","","","","","","","","","","","","65.61000061035156","65.61000061035156","65.61000061035156","66.76000213623047","66.76000213623047","66.76000213623047","65.69000244140625","65.69000244140625","65.69000244140625"
"9671","69.07500076293945","68.88999938964844","69.26000213623047","","","","","","","","","","","","","","","","","","","","",""
"9672","68.91999816894531","68.91999816894531","68.91999816894531","","","","","","","","","","","","","","","","","","","","",""
"9824","","","","","","","61.15999984741211","61.15999984741211","61.15999984741211","","","","","","","","","","","","","","",""
"9825","","","","","","","","","","","","","","","","67.29000091552734","67.29000091552734","67.29000091552734","68.97000122070312","68.97000122070312","68.97000122070312","68.38999938964844","68.38999938964844","68.38999938964844"
"9868","68.14500045776367","67.62000274658203","68.66999816894531","","","","","","","","","","","","","","","","","","","","",""
"9869","69.30999755859375","69.30999755859375","69.30999755859375","","","","","","","","","","","","","","","","","","","","",""
"9961","","","","","","","60.58000183105469","60.58000183105469","60.58000183105469","","","","","","","","","","","","","","",""
"9962","","","","","","","","","","","","","","","","67.13999938964844","67.13999938964844","67.13999938964844","67.77999877929688","67.77999877929688","67.77999877929688","67.80999755859375","67.80999755859375","67.80999755859375"
"10000","67.13000106811523","66.58000183105469","67.68000030517578","","","","","","","","","","","","","","","","","","","","",""
"10001","68.81999969482422","68.81999969482422","68.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"10163","","","","","","","63.2400016784668","63.2400016784668","63.2400016784668","","","","","","","","","","","","","","",""
"10164","","","","","","","","","","","","","","","","64.70999908447266","64.70999908447266","64.70999908447266","66.47000122070312","66.47000122070312","66.47000122070312","68.80000305175781","68.80000305175781","68.80000305175781"
"10197","67.72999954223633","67.6500015258789","67.80999755859375","","","","","","","","","","","","","","","","","","","","",""
"10198","68.0199966430664","68.0199966430664","68.0199966430664","","","","","","","","","","","","","","","","","","","","",""
"10301","","","","","","","","","","","","","","","","67.2300033569336","67.2300033569336","67.2300033569336","64.80000305175781","64.80000305175781","64.80000305175781","65.75","65.75","65.75"
"10329","65.71500015258789","65.33000183105469","66.0999984741211","","","","","","","","","","","","","","","","","","","","",""
"10330","69.25","69.25","69.25","","","","","","","","","","","","","","","","","","","","",""
"10503","","","","","","","","","","","","","","","","66.4000015258789","66.4000015258789","66.4000015258789","","","","","",""
"10526","67.53499984741211","66.94999694824219","68.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"10527","68.94000244140625","68.94000244140625","68.94000244140625","","","","","","","","","","","","","","","","","","","","",""
"10571","","","","","","","","","","","","","","","","","","","69.77999877929688","69.77999877929688","69.77999877929688","","",""
"10640","","","","","","","","","","","","","","","","69.52999877929688","69.52999877929688","69.52999877929688","","","","","",""
"10658","68.38500213623047","67.54000091552734","69.2300033569336","","","","","","","","","","","","","","","","","","","","",""
"10659","68.30999755859375","68.30999755859375","68.30999755859375","","","","","","","","","","","","","","","","","","","","",""
"10698","","","","","","","","","","","","","","","","","","","","","","66.83000183105469","66.83000183105469","66.83000183105469"
"10773","","","","","","","","","","","","","","","","","","","69.6500015258789","69.6500015258789","69.6500015258789","","",""
"10835","","","","","","","","","","","","","","","","","","","","","","67.75","67.75","67.75"
"10842","","","","","","","","","","","","","","","","67.01000213623047","67.01000213623047","67.01000213623047","","","","","",""
"10855","67.8849983215332","67.37999725341797","68.38999938964844","","","","","","","","","","","","","","","","","","","","",""
"10856","69.33999633789062","69.33999633789062","69.33999633789062","","","","","","","","","","","","","","","","","","","","",""
"10910","","","","","","","","","","","","","","","","","","","70.54000091552734","70.54000091552734","70.54000091552734","","",""
"10987","67.79999923706055","66.88999938964844","68.70999908447266","","","","","","","","","","","","","","","","","","","","",""
"10988","67.05000305175781","67.05000305175781","67.05000305175781","","","","","","","","","","","","","","","","","","","","",""
"11037","","","","","","","","","","","","","","","","","","","","","","69.83000183105469","69.83000183105469","69.83000183105469"
"11045","","","","","","","","","","","","","","","","67.80999755859375","67.80999755859375","67.80999755859375","","","","","",""
"11112","","","","","","","","","","","","","","","","","","","70.16999816894531","70.16999816894531","70.16999816894531","","",""
"11174","","","","","","","","","","","","","","","","","","","","","","70.63999938964844","70.63999938964844","70.63999938964844"
"11182","","","","","","","","","","","","","","","","66","66","66","","","","","",""
"11184","67.47000122070312","66.33000183105469","68.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"11185","68.44999694824219","68.44999694824219","68.44999694824219","","","","","","","","","","","","","","","","","","","","",""
"11249","","","","","","","","","","","","","","","","","","","70.30000305175781","70.30000305175781","70.30000305175781","","",""
"11316","69.25","69.01000213623047","69.48999786376953","","","","","","","","","","","","","","","","","","","","",""
"11317","68.61000061035156","68.61000061035156","68.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"11376","","","","","","","","","","","","","","","","","","","","","","70.37999725341797","70.37999725341797","70.37999725341797"
"11384","","","","","","","","","","","","","","","","67.51000213623047","67.51000213623047","67.51000213623047","","","","","",""
"11451","","","","","","","","","","","","","","","","","","","67.68000030517578","67.68000030517578","67.68000030517578","","",""
"11513","68.7599983215332","67.68000030517578","69.83999633789062","","","","","","","","","","","","","","","","","","","71.30000305175781","71.30000305175781","71.30000305175781"
"11514","69","69","69","","","","","","","","","","","","","","","","","","","","",""
"11521","","","","","","","","","","","","","","","","67.38999938964844","67.38999938964844","67.38999938964844","","","","","",""
"11588","","","","","","","","","","","","","","","","","","","66.88999938964844","66.88999938964844","66.88999938964844","","",""
"11645","68.78000259399414","68.37000274658203","69.19000244140625","","","","","","","","","","","","","","","","","","","","",""
"11646","69.12999725341797","69.12999725341797","69.12999725341797","","","","","","","","","","","","","","","","","","","","",""
"11715","","","","","","","","","","","","","","","","","","","","","","69.9800033569336","69.9800033569336","69.9800033569336"
"11723","","","","","","","","","","","","","","","","67.8499984741211","67.8499984741211","67.8499984741211","","","","","",""
"11725","","","","","","","","","","","","","","","","","","","69.75","69.75","69.75","","",""
"11732","","","","","","","","","","","","","","","","","","","69.75","69.75","69.75","","",""
"11842","67.29499816894531","67.16999816894531","67.41999816894531","","","","","","","","","","","","","","","","","","","","",""
"11843","67.58999633789062","67.58999633789062","67.58999633789062","","","","","","","","","","","","","","","","","","","","",""
"11852","","","","","","","","","","","","","","","","","","","","","","68.80000305175781","68.80000305175781","68.80000305175781"
"11863","","","","","","","","","","","","","","","","","","","69.08999633789062","69.08999633789062","69.08999633789062","","",""
"11870","","","","","","","","","","","","","","","","","","","69.08999633789062","69.08999633789062","69.08999633789062","","",""
"11926","","","","","","","","","","","","","","","","66.44000244140625","66.44000244140625","66.44000244140625","","","","","",""
"11974","67.22000122070312","67.16000366210938","67.27999877929688","","","","","","","","","","","","","","","","","","","","",""
"11975","69.22000122070312","69.22000122070312","69.22000122070312","","","","","","","","","","","","","","","","","","","","",""
"12054","","","","","","","","","","","","","","","","","","","","","","68.25","68.25","68.25"
"12066","","","","","","","","","","","","","","","","","","","71.27999877929688","71.27999877929688","71.27999877929688","","",""
"12129","","","","","","","","","","","","","","","","67.80999755859375","67.80999755859375","67.80999755859375","","","","","",""
"12171","67.90499877929688","67.0999984741211","68.70999908447266","","","","","","","","","","","","","","","","","","","","",""
"12172","67.25","67.25","67.25","","","","","","","","","","","","","","","","","","","","",""
"12191","","","","","","","","","","","","","","","","","","","","","","68.43000030517578","68.43000030517578","68.43000030517578"
"12198","","","","","","","","","","","","","","","","","","","","","","67.72000122070312","67.72000122070312","67.72000122070312"
"12203","","","","","","","","","","","","","","","","","","","68.69999694824219","68.69999694824219","68.69999694824219","","",""
"12205","","","","","","","","","","","","","","","","","","","","","","67.72000122070312","67.72000122070312","67.72000122070312"
"12267","","","","","","","","","","","","","","","","64.9000015258789","64.9000015258789","64.9000015258789","","","","","",""
"12271","","","","","","","","","","","","","","","","","","","","","","71.08999633789062","71.08999633789062","71.08999633789062"
"12303","68.02999877929688","67.8499984741211","68.20999908447266","","","","","","","","","","","","","","","","","","","","",""
"12304","66.76000213623047","66.76000213623047","66.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"12405","","","","","","","","","","","","","","","","","","","71.88999938964844","71.88999938964844","71.88999938964844","","",""
"12469","","","","","","","","","","","","","","","","67.22000122070312","67.22000122070312","67.22000122070312","","","","","",""
"12473","","","","","","","","","","","","","","","","","","","","","","70.87999725341797","70.87999725341797","70.87999725341797"
"12500","68.63999938964844","68.44999694824219","68.83000183105469","","","","","","","","","","","","","","","","","","","","",""
"12501","68.23999786376953","68.23999786376953","68.23999786376953","","","","","","","","","","","","","","","","","","","","",""
"12542","","","","","","","","","","","","","","","","","","","70.16999816894531","70.16999816894531","70.16999816894531","","",""
"12606","","","","","","","","","","","","","","","","67.3499984741211","67.3499984741211","67.3499984741211","","","","","",""
"12610","","","","","","","","","","","","","","","","","","","","","","70.41000366210938","70.41000366210938","70.41000366210938"
"12632","68.82500076293945","68.66999816894531","68.9800033569336","","","","","","","","","","","","","","","","","","","","",""
"12633","68.69000244140625","68.69000244140625","68.69000244140625","","","","","","","","","","","","","","","","","","","","",""
"12744","","","","","","","","","","","","","","","","","","","70.3499984741211","70.3499984741211","70.3499984741211","","",""
"12808","","","","","","","","","","","","","","","","66.94999694824219","66.94999694824219","66.94999694824219","","","","","",""
"12812","","","","","","","","","","","","","","","","","","","","","","68.22000122070312","68.22000122070312","68.22000122070312"
"12829","67.81499862670898","67.36000061035156","68.2699966430664","","","","","","","","","","","","","","","","","","","","",""
"12830","66.30999755859375","66.30999755859375","66.30999755859375","","","","","","","","","","","","","","","","","","","","",""
"12881","","","","","","","","","","","","","","","","","","","69.22000122070312","69.22000122070312","69.22000122070312","","",""
"12945","","","","","","","","","","","","","","","","69.1500015258789","69.1500015258789","69.1500015258789","","","","","",""
"12949","","","","","","","","","","","","","","","","","","","","","","70.29000091552734","70.29000091552734","70.29000091552734"
"12961","68.6150016784668","68.22000122070312","69.01000213623047","","","","","","","","","","","","","","","","","","","","",""
"12962","70.3499984741211","70.3499984741211","70.3499984741211","","","","","","","","","","","","","","","","","","","","",""
"13083","","","","","","","","","","","","","","","","","","","68.08000183105469","68.08000183105469","68.08000183105469","","",""
"13147","","","","","","","","","","","","","","","","66.93000030517578","66.93000030517578","66.93000030517578","","","","","",""
"13151","","","","","","","","","","","","","","","","","","","","","","69.01000213623047","69.01000213623047","69.01000213623047"
"13158","68.53499984741211","68.45999908447266","68.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"13159","67.47000122070312","67.47000122070312","67.47000122070312","","","","","","","","","","","","","","","","","","","","",""
"13220","","","","","","","","","","","","","","","","","","","67.6500015258789","67.6500015258789","67.6500015258789","","",""
"13284","","","","","","","","","","","","","","","","65.63999938964844","65.63999938964844","65.63999938964844","","","","","",""
"13288","","","","","","","","","","","","","","","","","","","","","","69.25","69.25","69.25"
"13290","68.75","68.73999786376953","68.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"13291","67.26000213623047","67.26000213623047","67.26000213623047","","","","","","","","","","","","","","","","","","","","",""
"13422","","","","","","","","","","","","","","","","","","","68.7300033569336","68.7300033569336","68.7300033569336","","",""
"13486","","","","","","","","","","","","","","","","68.0199966430664","68.0199966430664","68.0199966430664","","","","","",""
"13487","68.02000045776367","66.91999816894531","69.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"13488","66.9800033569336","66.9800033569336","66.9800033569336","","","","","","","","","","","","","","","","","","","","",""
"13490","","","","","","","","","","","","","","","","","","","","","","67.98999786376953","67.98999786376953","67.98999786376953"
"13559","","","","","","","","","","","","","","","","","","","67.77999877929688","67.77999877929688","67.77999877929688","","",""
"13619","68.03499984741211","67.25","68.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"13620","64.5","64.5","64.5","","","","","","","","","","","","","","","","","","","","",""
"13623","","","","","","","","","","","","","","","","67.77999877929688","67.77999877929688","67.77999877929688","","","","","",""
"13627","","","","","","","","","","","","","","","","","","","","","","68.97000122070312","68.97000122070312","68.97000122070312"
"13761","","","","","","","","","","","","","","","","","","","68.2699966430664","68.2699966430664","68.2699966430664","","",""
"13816","69.06999969482422","69.01000213623047","69.12999725341797","","","","","","","","","","","","","","","","","","","","",""
"13817","69.30999755859375","69.30999755859375","69.30999755859375","","","","","","","","","","","","","","","","","","","","",""
"13825","","","","","","","","","","","","","","","","66.86000061035156","66.86000061035156","66.86000061035156","","","","","",""
"13829","","","","","","","","","","","","","","","","","","","","","","66.18000030517578","66.18000030517578","66.18000030517578"
"13898","","","","","","","","","","","","","","","","","","","66.70999908447266","66.70999908447266","66.70999908447266","","",""
"13948","68.875","68.70999908447266","69.04000091552734","","","","","","","","","","","","","","","","","","","","",""
"13949","66.86000061035156","66.86000061035156","66.86000061035156","","","","","","","","","","","","","","","","","","","","",""
"13962","","","","","","","","","","","","","","","","67.8499984741211","67.8499984741211","67.8499984741211","","","","","",""
"13966","","","","","","","","","","","","","","","","","","","","","","68.25","68.25","68.25"
"14100","","","","","","","","","","","","","","","","","","","68.25","68.25","68.25","","",""
"14145","69.53000259399414","68.37000274658203","70.69000244140625","","","","","","","","","","","","","","","","","","","","",""
"14146","70.18000030517578","70.18000030517578","70.18000030517578","","","","","","","","","","","","","","","","","","","","",""
"14164","","","","","","","","","","","","","","","","66.55000305175781","66.55000305175781","66.55000305175781","","","","","",""
"14168","","","","","","","","","","","","","","","","","","","","","","71.55999755859375","71.55999755859375","71.55999755859375"
"14237","","","","","","","","","","","","","","","","","","","71.20999908447266","71.20999908447266","71.20999908447266","","",""
"14277","69.33500289916992","69.12000274658203","69.55000305175781","","","","","","","","","","","","","","","","","","","","",""
"14278","67.62999725341797","67.62999725341797","67.62999725341797","","","","","","","","","","","","","","","","","","","","",""
"14301","","","","","","","","","","","","","","","","67.95999908447266","67.95999908447266","67.95999908447266","","","","","",""
"14305","","","","","","","","","","","","","","","","","","","","","","70.52999877929688","70.52999877929688","70.52999877929688"
"14439","","","","","","","","","","","","","","","","","","","68.43000030517578","68.43000030517578","68.43000030517578","","",""
"14474","69.50500106811523","69.02999877929688","69.9800033569336","","","","","","","","","","","","","","","","","","","","",""
"14475","66.06999969482422","66.06999969482422","66.06999969482422","","","","","","","","","","","","","","","","","","","","",""
"14503","","","","","","","","","","","","","","","","67.75","67.75","67.75","","","","","",""
"14507","","","","","","","","","","","","","","","","","","","","","","70.9000015258789","70.9000015258789","70.9000015258789"
