"Step","Group: text1-vision0 - evaluation/blimp/quantifiers","Group: text1-vision0 - evaluation/blimp/quantifiers__MIN","Group: text1-vision0 - evaluation/blimp/quantifiers__MAX","Group: text1-vision100 - evaluation/blimp/quantifiers","Group: text1-vision100 - evaluation/blimp/quantifiers__MIN","Group: text1-vision100 - evaluation/blimp/quantifiers__MAX","Group: text1-vision10 - evaluation/blimp/quantifiers","Group: text1-vision10 - evaluation/blimp/quantifiers__MIN","Group: text1-vision10 - evaluation/blimp/quantifiers__MAX","Group: text1-vision1 - evaluation/blimp/quantifiers","Group: text1-vision1 - evaluation/blimp/quantifiers__MIN","Group: text1-vision1 - evaluation/blimp/quantifiers__MAX","Group: text10-vision1 - evaluation/blimp/quantifiers","Group: text10-vision1 - evaluation/blimp/quantifiers__MIN","Group: text10-vision1 - evaluation/blimp/quantifiers__MAX","Group: text10-vision100 - evaluation/blimp/quantifiers","Group: text10-vision100 - evaluation/blimp/quantifiers__MIN","Group: text10-vision100 - evaluation/blimp/quantifiers__MAX","Group: text10-vision10 - evaluation/blimp/quantifiers","Group: text10-vision10 - evaluation/blimp/quantifiers__MIN","Group: text10-vision10 - evaluation/blimp/quantifiers__MAX","Group: text10-vision0 - evaluation/blimp/quantifiers","Group: text10-vision0 - evaluation/blimp/quantifiers__MIN","Group: text10-vision0 - evaluation/blimp/quantifiers__MAX"
"4537","","","","60.02000045776367","60.02000045776367","60.02000045776367","62.34000015258789","62.34000015258789","62.34000015258789","","","","60.380001068115234","60.380001068115234","60.380001068115234","","","","","","","","",""
"4538","","","","","","","","","","","","","","","","57.38999938964844","57.38999938964844","57.38999938964844","64.70999908447266","64.70999908447266","64.70999908447266","","",""
"4604","61.954999923706055","59.689998626708984","64.22000122070312","","","","","","","","","","","","","","","","","","","","",""
"4605","","","","","","","","","","","","","","","","","","","","","","61.81999969482422","61.81999969482422","61.81999969482422"
"4668","","","","","","","","","","62.75","62.75","62.75","","","","","","","","","","","",""
"4736","59.27000045776367","56.540000915527344","62","","","","","","","","","","","","","","","","","","","","",""
"4737","","","","","","","","","","","","","","","","","","","","","","59.06999969482422","59.06999969482422","59.06999969482422"
"4739","","","","59.7400016784668","59.7400016784668","59.7400016784668","64.08999633789062","64.08999633789062","64.08999633789062","","","","56.4900016784668","56.4900016784668","56.4900016784668","","","","","","","","",""
"4740","","","","","","","","","","","","","","","","57.9900016784668","57.9900016784668","57.9900016784668","70.62999725341797","70.62999725341797","70.62999725341797","","",""
"4870","","","","","","","","","","62.72999954223633","62.72999954223633","62.72999954223633","","","","","","","","","","","",""
"4876","","","","60.47999954223633","60.47999954223633","60.47999954223633","62.75","62.75","62.75","","","","62.029998779296875","62.029998779296875","62.029998779296875","","","","","","","","",""
"4877","","","","","","","","","","","","","","","","60.91999816894531","60.91999816894531","60.91999816894531","59.689998626708984","59.689998626708984","59.689998626708984","","",""
"4933","59.875","57.93000030517578","61.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"4934","","","","","","","","","","","","","","","","","","","","","","55.81999969482422","55.81999969482422","55.81999969482422"
"5007","","","","","","","","","","58.68000030517578","58.68000030517578","58.68000030517578","","","","","","","","","","","",""
"5065","61.125","58.11000061035156","64.13999938964844","","","","","","","","","","","","","","","","","","","","",""
"5066","","","","","","","","","","","","","","","","","","","","","","57.75","57.75","57.75"
"5078","","","","60.43000030517578","60.43000030517578","60.43000030517578","65.3499984741211","65.3499984741211","65.3499984741211","","","","58.68000030517578","58.68000030517578","58.68000030517578","","","","","","","","",""
"5079","","","","","","","","","","","","","","","","61.310001373291016","61.310001373291016","61.310001373291016","62.599998474121094","62.599998474121094","62.599998474121094","","",""
"5209","","","","","","","","","","55.04999923706055","55.04999923706055","55.04999923706055","","","","","","","","","","","",""
"5215","","","","58.5","58.5","58.5","65.04000091552734","65.04000091552734","65.04000091552734","","","","56.880001068115234","56.880001068115234","56.880001068115234","","","","","","","","",""
"5216","","","","","","","","","","","","","","","","59.61000061035156","59.61000061035156","59.61000061035156","64.5","64.5","64.5","","",""
"5262","60.19000053405762","56.83000183105469","63.54999923706055","","","","","","","","","","","","","","","","","","","","",""
"5263","","","","","","","","","","","","","","","","","","","","","","57.2400016784668","57.2400016784668","57.2400016784668"
"5264","63.54999923706055","63.54999923706055","63.54999923706055","","","","","","","","","","","","","","","","","","","","",""
"5346","","","","","","","","","","61.81999969482422","61.81999969482422","61.81999969482422","","","","","","","","","","","",""
"5394","59.43000030517578","59.43000030517578","59.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"5395","","","","","","","","","","","","","","","","","","","","","","55.380001068115234","55.380001068115234","55.380001068115234"
"5417","","","","59.7599983215332","59.7599983215332","59.7599983215332","65.45999908447266","65.45999908447266","65.45999908447266","","","","56.34000015258789","56.34000015258789","56.34000015258789","","","","","","","","",""
"5418","","","","","","","","","","","","","","","","57.9900016784668","57.9900016784668","57.9900016784668","62.880001068115234","62.880001068115234","62.880001068115234","","",""
"5548","","","","","","","","","","55.59000015258789","55.59000015258789","55.59000015258789","","","","","","","","","","","",""
"5554","","","","65.55999755859375","65.55999755859375","65.55999755859375","63.630001068115234","63.630001068115234","63.630001068115234","","","","61.81999969482422","61.81999969482422","61.81999969482422","","","","","","","","",""
"5555","","","","","","","","","","","","","","","","57.619998931884766","57.619998931884766","57.619998931884766","64.31999969482422","64.31999969482422","64.31999969482422","","",""
"5592","","","","","","","","","","","","","","","","","","","","","","60.59000015258789","60.59000015258789","60.59000015258789"
"5685","","","","","","","","","","58.09000015258789","58.09000015258789","58.09000015258789","","","","","","","","","","","",""
"5724","","","","","","","","","","","","","","","","","","","","","","57.959999084472656","57.959999084472656","57.959999084472656"
"5756","","","","61.099998474121094","61.099998474121094","61.099998474121094","59.810001373291016","59.810001373291016","59.810001373291016","","","","58.27000045776367","58.27000045776367","58.27000045776367","","","","","","","","",""
"5757","","","","","","","","","","","","","","","","59.970001220703125","59.970001220703125","59.970001220703125","65.25","65.25","65.25","","",""
"5887","","","","","","","","","","60.06999969482422","60.06999969482422","60.06999969482422","","","","","","","","","","","",""
"5893","","","","59.65999984741211","59.65999984741211","59.65999984741211","62.56999969482422","62.56999969482422","62.56999969482422","","","","57.209999084472656","57.209999084472656","57.209999084472656","","","","","","","","",""
"5894","","","","","","","","","","","","","","","","60.119998931884766","60.119998931884766","60.119998931884766","62.650001525878906","62.650001525878906","62.650001525878906","","",""
"5921","","","","","","","","","","","","","","","","","","","","","","56.52000045776367","56.52000045776367","56.52000045776367"
"6024","","","","","","","","","","59.58000183105469","59.58000183105469","59.58000183105469","","","","","","","","","","","",""
"6053","","","","","","","","","","","","","","","","","","","","","","57.13999938964844","57.13999938964844","57.13999938964844"
"6095","","","","57.290000915527344","57.290000915527344","57.290000915527344","58.349998474121094","58.349998474121094","58.349998474121094","","","","54.65999984741211","54.65999984741211","54.65999984741211","","","","","","","","",""
"6096","","","","","","","","","","","","","","","","56.4900016784668","56.4900016784668","56.4900016784668","64.7300033569336","64.7300033569336","64.7300033569336","","",""
"6226","","","","","","","","","","58.599998474121094","58.599998474121094","58.599998474121094","","","","","","","","","","","",""
"6232","","","","59.220001220703125","59.220001220703125","59.220001220703125","62.779998779296875","62.779998779296875","62.779998779296875","","","","","","","","","","","","","","",""
"6233","","","","","","","","","","","","","56.619998931884766","56.619998931884766","56.619998931884766","55.18000030517578","55.18000030517578","55.18000030517578","60.63999938964844","60.63999938964844","60.63999938964844","","",""
"6250","","","","","","","","","","","","","","","","","","","","","","58.84000015258789","58.84000015258789","58.84000015258789"
"6363","","","","","","","","","","58.709999084472656","58.709999084472656","58.709999084472656","","","","","","","","","","","",""
"6382","","","","","","","","","","","","","","","","","","","","","","55.91999816894531","55.91999816894531","55.91999816894531"
"6434","","","","59.47999954223633","59.47999954223633","59.47999954223633","64.2699966430664","64.2699966430664","64.2699966430664","","","","","","","","","","","","","","",""
"6435","","","","","","","","","","","","","55.849998474121094","55.849998474121094","55.849998474121094","58.220001220703125","58.220001220703125","58.220001220703125","62.18000030517578","62.18000030517578","62.18000030517578","","",""
"6565","","","","","","","","","","57.959999084472656","57.959999084472656","57.959999084472656","","","","","","","","","","","",""
"6571","","","","58.040000915527344","58.040000915527344","58.040000915527344","63.209999084472656","63.209999084472656","63.209999084472656","","","","","","","","","","","","","","",""
"6572","","","","","","","","","","","","","59.27000045776367","59.27000045776367","59.27000045776367","57.470001220703125","57.470001220703125","57.470001220703125","63.290000915527344","63.290000915527344","63.290000915527344","","",""
"6579","","","","","","","","","","","","","","","","","","","","","","56.540000915527344","56.540000915527344","56.540000915527344"
"6702","","","","","","","","","","64.44999694824219","64.44999694824219","64.44999694824219","","","","","","","","","","","",""
"6711","","","","","","","","","","","","","","","","","","","","","","55.2599983215332","55.2599983215332","55.2599983215332"
"6773","","","","61.95000076293945","61.95000076293945","61.95000076293945","64.83999633789062","64.83999633789062","64.83999633789062","","","","","","","","","","","","","","",""
"6774","","","","","","","","","","","","","58.779998779296875","58.779998779296875","58.779998779296875","59.529998779296875","59.529998779296875","59.529998779296875","58.84000015258789","58.84000015258789","58.84000015258789","","",""
"6904","","","","","","","","","","57.599998474121094","57.599998474121094","57.599998474121094","","","","","","","","","","","",""
"6908","","","","","","","","","","","","","","","","","","","","","","58.13999938964844","58.13999938964844","58.13999938964844"
"6910","","","","58.630001068115234","58.630001068115234","58.630001068115234","62.72999954223633","62.72999954223633","62.72999954223633","","","","","","","","","","","","","","",""
"6911","","","","","","","","","","","","","56.36000061035156","56.36000061035156","56.36000061035156","58.86000061035156","58.86000061035156","58.86000061035156","61.81999969482422","61.81999969482422","61.81999969482422","","",""
"7040","","","","","","","","","","","","","","","","","","","","","","58.84000015258789","58.84000015258789","58.84000015258789"
"7041","","","","","","","","","","60.59000015258789","60.59000015258789","60.59000015258789","","","","","","","","","","","",""
"7112","","","","57.86000061035156","57.86000061035156","57.86000061035156","60.7400016784668","60.7400016784668","60.7400016784668","","","","","","","","","","","","","","",""
"7113","","","","","","","","","","","","","59.869998931884766","59.869998931884766","59.869998931884766","58.959999084472656","58.959999084472656","58.959999084472656","62.08000183105469","62.08000183105469","62.08000183105469","","",""
"7237","","","","","","","","","","","","","","","","","","","","","","52.45000076293945","52.45000076293945","52.45000076293945"
"7243","","","","","","","","","","62.79999923706055","62.79999923706055","62.79999923706055","","","","","","","","","","","",""
"7249","","","","60.25","60.25","60.25","61.439998626708984","61.439998626708984","61.439998626708984","","","","","","","","","","","","","","",""
"7250","","","","","","","","","","","","","58.27000045776367","58.27000045776367","58.27000045776367","58.5","58.5","58.5","55.689998626708984","55.689998626708984","55.689998626708984","","",""
"7369","","","","","","","","","","","","","","","","","","","","","","59.869998931884766","59.869998931884766","59.869998931884766"
"7380","","","","","","","","","","60.91999816894531","60.91999816894531","60.91999816894531","","","","","","","","","","","",""
"7451","","","","58.5","58.5","58.5","64.3499984741211","64.3499984741211","64.3499984741211","","","","","","","","","","","","","","",""
"7452","","","","","","","","","","","","","55.619998931884766","55.619998931884766","55.619998931884766","55.130001068115234","55.130001068115234","55.130001068115234","59.9900016784668","59.9900016784668","59.9900016784668","","",""
"7566","","","","","","","","","","","","","","","","","","","","","","60.29999923706055","60.29999923706055","60.29999923706055"
"7582","","","","","","","","","","59.529998779296875","59.529998779296875","59.529998779296875","","","","","","","","","","","",""
"7588","","","","61","61","61","61.59000015258789","61.59000015258789","61.59000015258789","","","","","","","","","","","","","","",""
"7589","","","","","","","","","","","","","58.189998626708984","58.189998626708984","58.189998626708984","60.84000015258789","60.84000015258789","60.84000015258789","65.7699966430664","65.7699966430664","65.7699966430664","","",""
"7698","","","","","","","","","","","","","","","","","","","","","","61.04999923706055","61.04999923706055","61.04999923706055"
"7719","","","","","","","","","","59.689998626708984","59.689998626708984","59.689998626708984","","","","","","","","","","","",""
