"Step","Group: text1-vision10 - evaluation/blimp/anaphor_agreement","Group: text1-vision10 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision10 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision100 - evaluation/blimp/anaphor_agreement","Group: text10-vision100 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision100 - evaluation/blimp/anaphor_agreement__MAX","Group: text1-vision100 - evaluation/blimp/anaphor_agreement","Group: text1-vision100 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision100 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision10 - evaluation/blimp/anaphor_agreement","Group: text10-vision10 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision10 - evaluation/blimp/anaphor_agreement__MAX","Group: text1-vision1 - evaluation/blimp/anaphor_agreement","Group: text1-vision1 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision1 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision1 - evaluation/blimp/anaphor_agreement","Group: text10-vision1 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision1 - evaluation/blimp/anaphor_agreement__MAX","Group: text10-vision0 - evaluation/blimp/anaphor_agreement","Group: text10-vision0 - evaluation/blimp/anaphor_agreement__MIN","Group: text10-vision0 - evaluation/blimp/anaphor_agreement__MAX","Group: text1-vision0 - evaluation/blimp/anaphor_agreement","Group: text1-vision0 - evaluation/blimp/anaphor_agreement__MIN","Group: text1-vision0 - evaluation/blimp/anaphor_agreement__MAX"
"5736","","","","","","","","","","","","","","","","85.69000244140625","85.69000244140625","85.69000244140625","","","","","",""
"5750","","","","89.66999816894531","89.66999816894531","89.66999816894531","","","","","","","","","","","","","","","","","",""
"5772","","","","","","","","","","","","","74.02999877929688","74.02999877929688","74.02999877929688","","","","","","","","",""
"5829","","","","","","","","","","","","","","","","87.7300033569336","87.7300033569336","87.7300033569336","","","","","",""
"5833","","","","","","","","","","","","","","","","","","","83.44000244140625","83.44000244140625","83.44000244140625","","",""
"5843","","","","","","","","","","89.93000030517578","89.93000030517578","89.93000030517578","","","","","","","","","","","",""
"5867","78.68000030517578","78.68000030517578","78.68000030517578","","","","82.16000366210938","82.16000366210938","82.16000366210938","","","","","","","","","","","","","","",""
"5929","","","","90.33999633789062","90.33999633789062","90.33999633789062","","","","","","","","","","","","","","","","","",""
"5951","","","","","","","","","","","","","75.72000122070312","75.72000122070312","75.72000122070312","","","","","","","","",""
"5970","","","","","","","79.08999633789062","79.08999633789062","79.08999633789062","","","","","","","","","","","","","","",""
"5977","","","","","","","79.08999633789062","79.08999633789062","79.08999633789062","","","","","","","","","","","","","","",""
"6003","82.91999816894531","82.91999816894531","82.91999816894531","","","","","","","","","","","","","","","","","","","","",""
"6007","","","","","","","","","","","","","","","","","","","83.54000091552734","83.54000091552734","83.54000091552734","","",""
"6008","","","","","","","","","","","","","","","","89.37000274658203","89.37000274658203","89.37000274658203","","","","","",""
"6010","82.91999816894531","82.91999816894531","82.91999816894531","","","","","","","","","","","","","","","","","","","","",""
"6022","","","","","","","","","","90.08000183105469","90.08000183105469","90.08000183105469","","","","","","","","","","","",""
"6074","","","","","","","80.11000061035156","80.11000061035156","80.11000061035156","","","","","","","","","","","","","","",""
"6097","76.12000274658203","76.12000274658203","76.12000274658203","","","","","","","","","","","","","","","","","","","","",""
"6108","","","","91","91","91","","","","","","","","","","","","","","","","","",""
"6130","","","","","","","","","","","","","75.45999908447266","75.45999908447266","75.45999908447266","","","","","","","","",""
"6181","","","","","","","","","","","","","","","","","","","85.79000091552734","85.79000091552734","85.79000091552734","","",""
"6187","","","","","","","","","","","","","","","","89.77999877929688","89.77999877929688","89.77999877929688","","","","","",""
"6201","","","","","","","","","","90.94999694824219","90.94999694824219","90.94999694824219","","","","","","","","","","","",""
"6243","","","","","","","80.77999877929688","80.77999877929688","80.77999877929688","","","","","","","","","","","","","","",""
"6276","80.47000122070312","80.47000122070312","80.47000122070312","","","","","","","","","","","","","","","","","","","","",""
"6287","","","","91.55999755859375","91.55999755859375","91.55999755859375","","","","","","","","","","","","","","","","","",""
"6309","","","","","","","","","","","","","78.77999877929688","78.77999877929688","78.77999877929688","","","","","","","","",""
"6355","","","","","","","","","","","","","","","","","","","88.5","88.5","88.5","","",""
"6366","","","","","","","","","","","","","","","","87.98999786376953","87.98999786376953","87.98999786376953","","","","","",""
"6380","","","","","","","","","","92.63999938964844","92.63999938964844","92.63999938964844","","","","","","","","","","","",""
"6422","","","","","","","75.66000366210938","75.66000366210938","75.66000366210938","","","","","","","","","","","","","","",""
"6455","76.33000183105469","76.33000183105469","76.33000183105469","","","","","","","","","","","","","","","","","","","","",""
"6466","","","","89.87999725341797","89.87999725341797","89.87999725341797","","","","","","","","","","","","","","","","","",""
"6488","","","","","","","","","","","","","75.19999694824219","75.19999694824219","75.19999694824219","","","","","","","","",""
"6529","","","","","","","","","","","","","","","","","","","89.83000183105469","89.83000183105469","89.83000183105469","","",""
"6545","","","","","","","","","","","","","","","","85.69000244140625","85.69000244140625","85.69000244140625","","","","","",""
"6559","","","","","","","","","","89.5199966430664","89.5199966430664","89.5199966430664","","","","","","","","","","","",""
"6601","","","","","","","71.93000030517578","71.93000030517578","71.93000030517578","","","","","","","","","","","","","","",""
"6634","75.55999755859375","75.55999755859375","75.55999755859375","","","","","","","","","","","","","","","","","","","","",""
"6645","","","","89.72000122070312","89.72000122070312","89.72000122070312","","","","","","","","","","","","","","","","","",""
"6652","","","","","","","","","","87.77999877929688","87.77999877929688","87.77999877929688","","","","","","","","","","","",""
"6667","","","","","","","","","","","","","74.58999633789062","74.58999633789062","74.58999633789062","","","","","","","","",""
"6703","","","","","","","","","","","","","","","","","","","91.62000274658203","91.62000274658203","91.62000274658203","","",""
"6724","","","","","","","","","","","","","","","","87.22000122070312","87.22000122070312","87.22000122070312","","","","","",""
"6780","","","","","","","80.11000061035156","80.11000061035156","80.11000061035156","","","","","","","","","","","","","","",""
"6787","","","","","","","80.11000061035156","80.11000061035156","80.11000061035156","","","","","","","","","","","","","","",""
"6813","78.0199966430664","78.0199966430664","78.0199966430664","","","","","","","","","","","","","","","","","","","","",""
"6820","","","","","","","","","","","","","77.86000061035156","77.86000061035156","77.86000061035156","","","","","","","","",""
"6824","","","","89.56999969482422","89.56999969482422","89.56999969482422","","","","","","","","","","","","","","","","","",""
"6831","","","","","","","","","","87.41999816894531","87.41999816894531","87.41999816894531","","","","","","","","","","","",""
"6874","","","","","","","72.29000091552734","72.29000091552734","72.29000091552734","","","","","","","","","","","","","","",""
"6877","","","","","","","","","","","","","","","","","","","89.16000366210938","89.16000366210938","89.16000366210938","","",""
"6903","","","","","","","","","","","","","","","","89.87999725341797","89.87999725341797","89.87999725341797","","","","","",""
"6917","","","","92.58999633789062","92.58999633789062","92.58999633789062","","","","","","","","","","","","","","","","","",""
"6949","78.7300033569336","78.7300033569336","78.7300033569336","","","","","","","","","","","","","","","","","","","","",""
"6965","","","","","","","","","","","","","","","","","","","90.69999694824219","90.69999694824219","90.69999694824219","","",""
"7010","","","","","","","","","","88.6500015258789","88.6500015258789","88.6500015258789","","","","","","","","","","","",""
"7025","","","","","","","","","","","","","74.9000015258789","74.9000015258789","74.9000015258789","","","","","","","","",""
"7053","","","","","","","72.08999633789062","72.08999633789062","72.08999633789062","","","","","","","","","","","","","","",""
"7082","","","","","","","","","","","","","","","","86.91000366210938","86.91000366210938","86.91000366210938","","","","","",""
"7096","","","","92.73999786376953","92.73999786376953","92.73999786376953","","","","","","","","","","","","","","","","","",""
"7128","76.88999938964844","76.88999938964844","76.88999938964844","","","","","","","","","","","","","","","","","","","","",""
"7139","","","","","","","","","","","","","","","","","","","90.18000030517578","90.18000030517578","90.18000030517578","","",""
"7175","","","","","","","","","","","","","","","","87.7300033569336","87.7300033569336","87.7300033569336","","","","","",""
"7189","","","","","","","","","","91.05000305175781","91.05000305175781","91.05000305175781","","","","","","","","","","","",""
"7204","","","","","","","","","","","","","77.3499984741211","77.3499984741211","77.3499984741211","","","","","","","","",""
"7232","","","","","","","71.41999816894531","71.41999816894531","71.41999816894531","","","","","","","","","","","","","","",""
"7275","","","","93.0999984741211","93.0999984741211","93.0999984741211","","","","","","","","","","","","","","","","","",""
"7307","84.66000366210938","84.66000366210938","84.66000366210938","","","","","","","","","","","","","","","","","","","","",""
"7313","","","","","","","","","","","","","","","","","","","88.80000305175781","88.80000305175781","88.80000305175781","","",""
"7314","84.66000366210938","84.66000366210938","84.66000366210938","","","","","","","","","","","","","","","","","","","","",""
"7315","84.55999755859375","84.55999755859375","84.55999755859375","","","","","","","","","","","","","","","","","","","","",""
"7354","","","","","","","","","","","","","","","","87.47000122070312","87.47000122070312","87.47000122070312","","","","","",""
"7383","","","","","","","","","","","","","78.16999816894531","78.16999816894531","78.16999816894531","","","","","","","","",""
"7411","","","","","","","69.83999633789062","69.83999633789062","69.83999633789062","","","","","","","","","","","","","","",""
"7454","","","","89.05999755859375","89.05999755859375","89.05999755859375","","","","92.12999725341797","92.12999725341797","92.12999725341797","","","","","","","","","","","",""
"7487","","","","","","","","","","","","","","","","","","","90.12999725341797","90.12999725341797","90.12999725341797","","",""
"7494","77.76000213623047","77.76000213623047","77.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"7533","","","","","","","","","","","","","","","","88.75","88.75","88.75","","","","","",""
"7562","","","","","","","","","","","","","73.41999816894531","73.41999816894531","73.41999816894531","","","","","","","","",""
"7590","","","","","","","71.56999969482422","71.56999969482422","71.56999969482422","","","","","","","","","","","","","","",""
"7633","","","","91.81999969482422","91.81999969482422","91.81999969482422","","","","88.08999633789062","88.08999633789062","88.08999633789062","","","","","","","","","","","",""
"7661","","","","","","","","","","","","","","","","","","","90.80000305175781","90.80000305175781","90.80000305175781","","",""
"7673","75.87000274658203","75.87000274658203","75.87000274658203","","","","","","","","","","","","","","","","","","","","",""
"7712","","","","","","","","","","","","","","","","90.69999694824219","90.69999694824219","90.69999694824219","","","","","",""
"7741","","","","","","","","","","","","","73.81999969482422","73.81999969482422","73.81999969482422","","","","","","","","",""
"7769","","","","","","","64.5199966430664","64.5199966430664","64.5199966430664","","","","","","","","","","","","","","",""
"7812","","","","89.77999877929688","89.77999877929688","89.77999877929688","","","","90.23999786376953","90.23999786376953","90.23999786376953","","","","","","","","","","","",""
"7835","","","","","","","","","","","","","","","","","","","89.11000061035156","89.11000061035156","89.11000061035156","","",""
"7852","74.2300033569336","74.2300033569336","74.2300033569336","","","","","","","","","","","","","","","","","","","","",""
"7862","","","","","","","72.5999984741211","72.5999984741211","72.5999984741211","","","","","","","","","","","","","","",""
"7891","","","","","","","","","","","","","","","","92.54000091552734","92.54000091552734","92.54000091552734","","","","","",""
"7920","","","","","","","","","","","","","70.91000366210938","70.91000366210938","70.91000366210938","","","","","","","","",""
"7945","78.16999816894531","78.16999816894531","78.16999816894531","","","","","","","","","","","","","","","","","","","","",""
"7991","","","","92.79000091552734","92.79000091552734","92.79000091552734","","","","90.38999938964844","90.38999938964844","90.38999938964844","","","","","","","","","","","",""
"8009","","","","","","","","","","","","","","","","","","","87.98999786376953","87.98999786376953","87.98999786376953","","",""
"8041","","","","","","","71.5199966430664","71.5199966430664","71.5199966430664","","","","","","","","","","","","","","",""
"8070","","","","","","","","","","","","","","","","92.33000183105469","92.33000183105469","92.33000183105469","","","","","",""
"8084","","","","","","","","","","91.45999908447266","91.45999908447266","91.45999908447266","","","","","","","","","","","",""
"8099","","","","","","","","","","","","","74.63999938964844","74.63999938964844","74.63999938964844","","","","","","","","",""
"8124","69.33000183105469","69.33000183105469","69.33000183105469","","","","","","","","","","","","","","","","","","","","",""
"8170","","","","92.2300033569336","92.2300033569336","92.2300033569336","","","","","","","","","","","","","","","","","",""
"8183","","","","","","","","","","","","","","","","","","","90.9000015258789","90.9000015258789","90.9000015258789","","",""
"8220","","","","","","","74.44000244140625","74.44000244140625","74.44000244140625","","","","","","","","","","","","","","",""
"8249","","","","","","","","","","","","","","","","93.0999984741211","93.0999984741211","93.0999984741211","","","","","",""
"8263","","","","","","","","","","89.11000061035156","89.11000061035156","89.11000061035156","","","","","","","","","","","",""
"8278","","","","","","","","","","","","","73.30999755859375","73.30999755859375","73.30999755859375","","","","","","","","",""
"8303","72.13999938964844","72.13999938964844","72.13999938964844","","","","","","","","","","","","","","","","","","","","",""
"8349","","","","93.4000015258789","93.4000015258789","93.4000015258789","","","","","","","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","91.66999816894531","91.66999816894531","91.66999816894531","","",""
"8371","","","","","","","","","","","","","72.9000015258789","72.9000015258789","72.9000015258789","","","","","","","","",""
"8399","","","","","","","70.91000366210938","70.91000366210938","70.91000366210938","","","","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","90.48999786376953","90.48999786376953","90.48999786376953","","","","","",""
"8442","","","","91.05000305175781","91.05000305175781","91.05000305175781","","","","93.51000213623047","93.51000213623047","93.51000213623047","","","","","","","","","","","",""
"8445","","","","","","","","","","","","","","","","","","","90.8499984741211","90.8499984741211","90.8499984741211","","",""
"8482","70.76000213623047","70.76000213623047","70.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","80.77999877929688","80.77999877929688","80.77999877929688","","","","","","","","",""
"8578","","","","","","","73.36000061035156","73.36000061035156","73.36000061035156","","","","","","","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","90.44000244140625","90.44000244140625","90.44000244140625","","","","","",""
"8619","","","","","","","","","","","","","","","","","","","90.02999877929688","90.02999877929688","90.02999877929688","","",""
"8621","","","","92.0199966430664","92.0199966430664","92.0199966430664","","","","91.36000061035156","91.36000061035156","91.36000061035156","","","","","","","","","","","",""
"8628","","","","92.0199966430664","92.0199966430664","92.0199966430664","","","","","","","","","","","","","","","","","",""
"8661","71.62999725341797","71.62999725341797","71.62999725341797","","","","","","","","","","","","","","","","","","","","",""
"8700","","","","","","","","","","","","","","","","91.55999755859375","91.55999755859375","91.55999755859375","","","","","",""
"8715","","","","91.30999755859375","91.30999755859375","91.30999755859375","","","","","","","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","77.51000213623047","77.51000213623047","77.51000213623047","","","","","","","","",""
"8757","","","","","","","76.37999725341797","76.37999725341797","76.37999725341797","","","","","","","","","","","","","","",""
"8793","","","","","","","","","","","","","","","","","","","92.58999633789062","92.58999633789062","92.58999633789062","","",""
"8800","","","","","","","","","","94.16999816894531","94.16999816894531","94.16999816894531","","","","","","","","","","","",""
"8840","69.58000183105469","69.58000183105469","69.58000183105469","","","","","","","","","","","","","","","","","","","","",""
"8879","","","","","","","","","","","","","","","","93.76000213623047","93.76000213623047","93.76000213623047","","","","","",""
"8894","","","","89.77999877929688","89.77999877929688","89.77999877929688","","","","","","","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","76.73999786376953","76.73999786376953","76.73999786376953","","","","","","","","",""
"8936","","","","","","","71.9800033569336","71.9800033569336","71.9800033569336","","","","","","","","","","","","","","",""
"8967","","","","","","","","","","","","","","","","","","","92.63999938964844","92.63999938964844","92.63999938964844","","",""
"8979","","","","","","","","","","91.20999908447266","91.20999908447266","91.20999908447266","","","","","","","","","","","",""
"9019","68.19999694824219","68.19999694824219","68.19999694824219","","","","","","","","","","","","","","","","","","","","",""
"9058","","","","","","","","","","","","","","","","91.0999984741211","91.0999984741211","91.0999984741211","","","","","",""
"9073","","","","91.91999816894531","91.91999816894531","91.91999816894531","","","","","","","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","80.93000030517578","80.93000030517578","80.93000030517578","","","","","","","","",""
"9115","","","","","","","75.1500015258789","75.1500015258789","75.1500015258789","","","","","","","","","","","","","","",""
"9141","","","","","","","","","","","","","","","","","","","90.12999725341797","90.12999725341797","90.12999725341797","","",""
"9158","","","","","","","","","","91.51000213623047","91.51000213623047","91.51000213623047","","","","","","","","","","","",""
"9198","74.2300033569336","74.2300033569336","74.2300033569336","","","","","","","","","","","","","","","","","","","","",""
"9205","74.2300033569336","74.2300033569336","74.2300033569336","","","","","","","","","","","","","","","","","","","","",""
"9206","74.69000244140625","74.69000244140625","74.69000244140625","","","","","","","","","","","","","","","","","","","","",""
"9218","","","","","","","76.2300033569336","76.2300033569336","76.2300033569336","","","","","","","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","91.87000274658203","91.87000274658203","91.87000274658203","","","","","",""
"9252","","","","89.41999816894531","89.41999816894531","89.41999816894531","","","","","","","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","82.45999908447266","82.45999908447266","82.45999908447266","","","","","","","","",""
"9315","","","","","","","","","","","","","","","","","","","92.4800033569336","92.4800033569336","92.4800033569336","","",""
"9337","","","","","","","","","","92.69000244140625","92.69000244140625","92.69000244140625","","","","","","","","","","","",""
"9385","63.38999938964844","63.38999938964844","63.38999938964844","","","","","","","","","","","","","","","","","","","","",""
"9387","","","","","","","76.18000030517578","76.18000030517578","76.18000030517578","","","","","","","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","91.81999969482422","91.81999969482422","91.81999969482422","","","","","",""
"9431","","","","91.87000274658203","91.87000274658203","91.87000274658203","","","","","","","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","84.0999984741211","84.0999984741211","84.0999984741211","","","","","","","","",""
"9478","72.29000091552734","72.29000091552734","72.29000091552734","","","","","","","","","","","","","","","","","","","","",""
"9489","","","","","","","","","","","","","","","","","","","93.45999908447266","93.45999908447266","93.45999908447266","","",""
"9516","","","","","","","","","","93.0999984741211","93.0999984741211","93.0999984741211","","","","","","","","","","","",""
"9566","","","","","","","78.4800033569336","78.4800033569336","78.4800033569336","","","","","","","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","91.55999755859375","91.55999755859375","91.55999755859375","","","","","",""
"9609","","","","","","","","","","87.83000183105469","87.83000183105469","87.83000183105469","","","","","","","","","","","",""
"9610","","","","93.61000061035156","93.61000061035156","93.61000061035156","","","","","","","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","80.11000061035156","80.11000061035156","80.11000061035156","","","","","","","","",""
"9657","74.33999633789062","74.33999633789062","74.33999633789062","","","","","","","","","","","","","","","","","","","","",""
"9663","","","","","","","","","","","","","","","","","","","92.33000183105469","92.33000183105469","92.33000183105469","","",""
"9745","","","","","","","79.23999786376953","79.23999786376953","79.23999786376953","","","","","","","","","","","","","","",""
"9751","","","","","","","","","","","","","","","","","","","90.23999786376953","90.23999786376953","90.23999786376953","","",""
"9774","","","","","","","","","","","","","","","","92.27999877929688","92.27999877929688","92.27999877929688","","","","","",""
"9777","","","","","","","","","","","","","75.91999816894531","75.91999816894531","75.91999816894531","","","","","","","","",""
"9788","","","","","","","","","","91.91999816894531","91.91999816894531","91.91999816894531","","","","","","","","","","","",""
"9789","","","","92.54000091552734","92.54000091552734","92.54000091552734","","","","","","","","","","","","","","","","","",""
"9836","71.37000274658203","71.37000274658203","71.37000274658203","","","","","","","","","","","","","","","","","","","","",""
"9882","","","","93.66000366210938","93.66000366210938","93.66000366210938","","","","","","","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","79.04000091552734","79.04000091552734","79.04000091552734","","","","","","","","",""
"9924","","","","","","","75.81999969482422","75.81999969482422","75.81999969482422","","","","","","","","","","","","","","",""
"9925","","","","","","","","","","","","","","","","","","","93.91999816894531","93.91999816894531","93.91999816894531","","",""
"9953","","","","","","","","","","","","","","","","90.29000091552734","90.29000091552734","90.29000091552734","","","","","",""
"9967","","","","","","","","","","93.19999694824219","93.19999694824219","93.19999694824219","","","","","","","","","","","",""
"10015","68.76000213623047","68.76000213623047","68.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"10046","","","","","","","","","","","","","","","","91.81999969482422","91.81999969482422","91.81999969482422","","","","","",""
"10061","","","","93.19999694824219","93.19999694824219","93.19999694824219","","","","","","","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","76.18000030517578","76.18000030517578","76.18000030517578","","","","","","","","",""
"10099","","","","","","","","","","","","","","","","","","","92.08000183105469","92.08000183105469","92.08000183105469","","",""
"10103","","","","","","","77.97000122070312","77.97000122070312","77.97000122070312","","","","","","","","","","","","","","",""
"10146","","","","","","","","","","92.33000183105469","92.33000183105469","92.33000183105469","","","","","","","","","","","",""
"10194","70.6500015258789","70.6500015258789","70.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"10196","","","","","","","71.93000030517578","71.93000030517578","71.93000030517578","","","","","","","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","91.05000305175781","91.05000305175781","91.05000305175781","","","","","",""
"10240","","","","92.4800033569336","92.4800033569336","92.4800033569336","","","","","","","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","84.87000274658203","84.87000274658203","84.87000274658203","","","","","","","","",""
"10273","","","","","","","","","","","","","","","","","","","91.16000366210938","91.16000366210938","91.16000366210938","","",""
"10325","","","","","","","","","","89.47000122070312","89.47000122070312","89.47000122070312","","","","","","","","","","","",""
"10373","69.7300033569336","69.7300033569336","69.7300033569336","","","","","","","","","","","","","","","","","","","","",""
"10375","","","","","","","77.25","77.25","77.25","","","","","","","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","91.30999755859375","91.30999755859375","91.30999755859375","","","","","",""
"10419","","","","90.63999938964844","90.63999938964844","90.63999938964844","","","","","","","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","77.76000213623047","77.76000213623047","77.76000213623047","","","","","","","","",""
"10447","","","","","","","","","","","","","","","","","","","91.41000366210938","91.41000366210938","91.41000366210938","","",""
"10504","","","","","","","","","","91.81999969482422","91.81999969482422","91.81999969482422","","","","","","","","","","","",""
"10552","71.47000122070312","71.47000122070312","71.47000122070312","","","","","","","","","","","","","","","","","","","","",""
"10554","","","","","","","71.93000030517578","71.93000030517578","71.93000030517578","","","","","","","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","94.22000122070312","94.22000122070312","94.22000122070312","","","","","",""
"10598","","","","92.79000091552734","92.79000091552734","92.79000091552734","","","","","","","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","79.04000091552734","79.04000091552734","79.04000091552734","","","","","","","","",""
"10621","","","","","","","","","","","","","","","","","","","91.36000061035156","91.36000061035156","91.36000061035156","","",""
"10683","","","","","","","","","","89.05999755859375","89.05999755859375","89.05999755859375","","","","","","","","","","","",""
"10731","68.45999908447266","68.45999908447266","68.45999908447266","","","","","","","","","","","","","","","","","","","","",""
"10733","","","","","","","75","75","75","","","","","","","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","91.7699966430664","91.7699966430664","91.7699966430664","","","","","",""
"10777","","","","90.38999938964844","90.38999938964844","90.38999938964844","","","","","","","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","77.70999908447266","77.70999908447266","77.70999908447266","","","","","","","","",""
"10795","","","","","","","","","","","","","","","","","","","92.58999633789062","92.58999633789062","92.58999633789062","","",""
"10824","70.91000366210938","70.91000366210938","70.91000366210938","","","","","","","","","","","","","","","","","","","","",""
"10826","","","","","","","71.01000213623047","71.01000213623047","71.01000213623047","","","","","","","","","","","","","","",""
"10862","","","","","","","","","","90.48999786376953","90.48999786376953","90.48999786376953","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","92.63999938964844","92.63999938964844","92.63999938964844","","","","","",""
"10955","","","","","","","","","","94.06999969482422","94.06999969482422","94.06999969482422","","","","","","","","","","","",""
"10956","","","","91.30999755859375","91.30999755859375","91.30999755859375","","","","","","","","","","","","","","","","","",""
"10969","","","","","","","","","","","","","","","","","","","93.55999755859375","93.55999755859375","93.55999755859375","","",""
"10970","","","","","","","","","","","","","82.87000274658203","82.87000274658203","82.87000274658203","","","","","","","","",""
"11003","74.44000244140625","74.44000244140625","74.44000244140625","","","","","","","","","","","","","","","","","","","","",""
"11005","","","","","","","65.54000091552734","65.54000091552734","65.54000091552734","","","","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","90.75","90.75","90.75","","","","","",""
"11134","","","","","","","","","","93.4000015258789","93.4000015258789","93.4000015258789","","","","","","","","","","","",""
"11135","","","","93.80999755859375","93.80999755859375","93.80999755859375","","","","","","","","","","","","","","","","","",""
"11143","","","","","","","","","","","","","","","","","","","92.12999725341797","92.12999725341797","92.12999725341797","","",""
"11149","","","","","","","","","","","","","74.54000091552734","74.54000091552734","74.54000091552734","","","","","","","","",""
"11182","73.72000122070312","73.72000122070312","73.72000122070312","","","","","","","","","","","","","","","","","","","","",""
"11184","","","","","","","73.11000061035156","73.11000061035156","73.11000061035156","","","","","","","","","","","","","","",""
"11231","","","","","","","","","","","","","","","","","","","94.06999969482422","94.06999969482422","94.06999969482422","","",""
"11242","","","","","","","","","","","","","82.7699966430664","82.7699966430664","82.7699966430664","","","","","","","","",""
"11299","","","","","","","","","","","","","","","","90.63999938964844","90.63999938964844","90.63999938964844","","","","","",""
"11313","","","","","","","","","","92.73999786376953","92.73999786376953","92.73999786376953","","","","","","","","","","","",""
"11314","","","","91.72000122070312","91.72000122070312","91.72000122070312","","","","","","","","","","","","","","","","","",""
"11361","69.4800033569336","69.4800033569336","69.4800033569336","","","","","","","","","","","","","","","","","","","","",""
"11363","","","","","","","70.08999633789062","70.08999633789062","70.08999633789062","","","","","","","","","","","","","","",""
"11405","","","","","","","","","","","","","","","","","","","94.06999969482422","94.06999969482422","94.06999969482422","","",""
"11407","","","","93.51000213623047","93.51000213623047","93.51000213623047","","","","","","","","","","","","","","","","","",""
"11421","","","","","","","","","","","","","82.20999908447266","82.20999908447266","82.20999908447266","","","","","","","","",""
"11478","","","","","","","","","","","","","","","","93","93","93","","","","","",""
"11492","","","","","","","","","","89.72000122070312","89.72000122070312","89.72000122070312","","","","","","","","","","","",""
"11540","76.98999786376953","76.98999786376953","76.98999786376953","","","","","","","","","","","","","","","","","","","","",""
"11542","","","","","","","69.98999786376953","69.98999786376953","69.98999786376953","","","","","","","","","","","","","","",""
"11571","","","","","","","","","","","","","","","","93.97000122070312","93.97000122070312","93.97000122070312","","","","","",""
"11579","","","","","","","","","","","","","","","","","","","93.0999984741211","93.0999984741211","93.0999984741211","","",""
"11586","","","","94.06999969482422","94.06999969482422","94.06999969482422","","","","","","","","","","","","","","","","","",""
"11600","","","","","","","","","","","","","79.91000366210938","79.91000366210938","79.91000366210938","","","","","","","","",""
"11671","","","","","","","","","","92.83999633789062","92.83999633789062","92.83999633789062","","","","","","","","","","","",""
"11719","77.30000305175781","77.30000305175781","77.30000305175781","","","","","","","","","","","","","","","","","","","","",""
"11721","","","","","","","71.31999969482422","71.31999969482422","71.31999969482422","","","","","","","","","","","","","","",""
"11750","","","","","","","","","","","","","","","","94.06999969482422","94.06999969482422","94.06999969482422","","","","","",""
"11753","","","","","","","","","","","","","","","","","","","92.27999877929688","92.27999877929688","92.27999877929688","","",""
"11765","","","","92.69000244140625","92.69000244140625","92.69000244140625","","","","","","","","","","","","","","","","","",""
"11779","","","","","","","","","","","","","76.83999633789062","76.83999633789062","76.83999633789062","","","","","","","","",""
"11850","","","","","","","","","","91.05000305175781","91.05000305175781","91.05000305175781","","","","","","","","","","","",""
"11898","77.61000061035156","77.61000061035156","77.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"11900","","","","","","","71.37000274658203","71.37000274658203","71.37000274658203","","","","","","","","","","","","","","",""
"11927","","","","","","","","","","","","","","","","","","","93.76000213623047","93.76000213623047","93.76000213623047","","",""
"11929","","","","","","","","","","","","","","","","94.94000244140625","94.94000244140625","94.94000244140625","","","","","",""
"11944","","","","92.33000183105469","92.33000183105469","92.33000183105469","","","","","","","","","","","","","","","","","",""
"11958","","","","","","","","","","","","","80.11000061035156","80.11000061035156","80.11000061035156","","","","","","","","",""
"12077","75","75","75","","","","","","","","","","","","","","","","","","","","",""
