"Step","Group: text10-vision10 - evaluation/blimp/npi_licensing","Group: text10-vision10 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision10 - evaluation/blimp/npi_licensing__MAX","Group: text10-vision100 - evaluation/blimp/npi_licensing","Group: text10-vision100 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision100 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision100 - evaluation/blimp/npi_licensing","Group: text1-vision100 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision100 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision10 - evaluation/blimp/npi_licensing","Group: text1-vision10 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision10 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision1 - evaluation/blimp/npi_licensing","Group: text1-vision1 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision1 - evaluation/blimp/npi_licensing__MAX","Group: text10-vision1 - evaluation/blimp/npi_licensing","Group: text10-vision1 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision1 - evaluation/blimp/npi_licensing__MAX","Group: text10-vision0 - evaluation/blimp/npi_licensing","Group: text10-vision0 - evaluation/blimp/npi_licensing__MIN","Group: text10-vision0 - evaluation/blimp/npi_licensing__MAX","Group: text1-vision0 - evaluation/blimp/npi_licensing","Group: text1-vision0 - evaluation/blimp/npi_licensing__MIN","Group: text1-vision0 - evaluation/blimp/npi_licensing__MAX"
"4798","","","","","","","54.0099983215332","54.0099983215332","54.0099983215332","52.349998474121094","52.349998474121094","52.349998474121094","","","","","","","","","","","",""
"4841","","","","","","","","","","","","","","","","54.369998931884766","54.369998931884766","54.369998931884766","","","","","",""
"4855","55.689998626708984","55.689998626708984","55.689998626708984","","","","","","","","","","","","","","","","","","","","",""
"4875","","","","","","","","","","","","","","","","","","","58.060001373291016","58.060001373291016","58.060001373291016","","",""
"4941","","","","54.2400016784668","54.2400016784668","54.2400016784668","","","","","","","","","","","","","","","","","",""
"4949","","","","","","","53.56999969482422","53.56999969482422","53.56999969482422","54.279998779296875","54.279998779296875","54.279998779296875","","","","","","","","","","","",""
"4961","","","","","","","","","","","","","","","","","","","","","","51.459999084472656","51.459999084472656","51.459999084472656"
"4963","","","","","","","","","","","","","53.25","53.25","53.25","","","","","","","","",""
"5020","","","","","","","","","","","","","","","","56.880001068115234","56.880001068115234","56.880001068115234","","","","","",""
"5034","55.09000015258789","55.09000015258789","55.09000015258789","","","","","","","","","","","","","","","","","","","","",""
"5049","","","","","","","","","","","","","","","","","","","59.84000015258789","59.84000015258789","59.84000015258789","","",""
"5120","","","","53.099998474121094","53.099998474121094","53.099998474121094","","","","","","","","","","","","","","","","","",""
"5127","53.97999954223633","53.97999954223633","53.97999954223633","","","","","","","","","","","","","","","","","","","","",""
"5135","","","","","","","","","","","","","","","","","","","","","","50.61000061035156","50.61000061035156","50.61000061035156"
"5136","","","","","","","52.849998474121094","52.849998474121094","52.849998474121094","52.720001220703125","52.720001220703125","52.720001220703125","","","","","","","","","","","",""
"5137","","","","","","","","","","","","","","","","","","","","","","50.61000061035156","50.61000061035156","50.61000061035156"
"5142","","","","","","","","","","","","","50.880001068115234","50.880001068115234","50.880001068115234","","","","","","","","",""
"5199","","","","","","","","","","","","","","","","60.040000915527344","60.040000915527344","60.040000915527344","","","","","",""
"5223","","","","","","","","","","","","","","","","","","","60.279998779296875","60.279998779296875","60.279998779296875","","",""
"5287","","","","","","","52.56999969482422","52.56999969482422","52.56999969482422","51.59000015258789","51.59000015258789","51.59000015258789","","","","","","","","","","","",""
"5299","","","","53.91999816894531","53.91999816894531","53.91999816894531","","","","","","","","","","","","","","","","","",""
"5306","56.97999954223633","56.97999954223633","56.97999954223633","","","","","","","","","","","","","","","","","","","","",""
"5321","","","","","","","","","","","","","53.02000045776367","53.02000045776367","53.02000045776367","","","","","","","","",""
"5330","","","","","","","46.279998779296875","46.279998779296875","46.279998779296875","45.369998931884766","45.369998931884766","45.369998931884766","","","","","","","","","","","",""
"5378","","","","","","","","","","","","","","","","56.7400016784668","56.7400016784668","56.7400016784668","","","","","",""
"5397","","","","","","","","","","","","","","","","","","","58.59000015258789","58.59000015258789","58.59000015258789","","",""
"5414","","","","","","","","","","","","","53.13999938964844","53.13999938964844","53.13999938964844","","","","","","","","",""
"5478","","","","55.90999984741211","55.90999984741211","55.90999984741211","","","","","","","","","","","","","","","","","",""
"5485","55.47999954223633","55.47999954223633","55.47999954223633","","","","","","","","","","","","","","","","","","","","",""
"5509","","","","","","","55.45000076293945","55.45000076293945","55.45000076293945","50.08000183105469","50.08000183105469","50.08000183105469","","","","","","","","","","","",""
"5557","","","","","","","","","","","","","","","","57.209999084472656","57.209999084472656","57.209999084472656","","","","","",""
"5571","","","","53.52000045776367","53.52000045776367","53.52000045776367","","","","","","","","","","","","","59.290000915527344","59.290000915527344","59.290000915527344","","",""
"5593","","","","","","","","","","","","","53.25","53.25","53.25","","","","","","","","",""
"5659","","","","","","","","","","","","","","","","","","","57.939998626708984","57.939998626708984","57.939998626708984","","",""
"5664","56.290000915527344","56.290000915527344","56.290000915527344","","","","","","","","","","","","","","","","","","","","",""
"5688","","","","","","","49.22999954223633","49.22999954223633","49.22999954223633","49.59000015258789","49.59000015258789","49.59000015258789","","","","","","","","","","","",""
"5736","","","","","","","","","","","","","","","","55.27000045776367","55.27000045776367","55.27000045776367","","","","","",""
"5750","","","","53.93000030517578","53.93000030517578","53.93000030517578","","","","","","","","","","","","","","","","","",""
"5772","","","","","","","","","","","","","51.13999938964844","51.13999938964844","51.13999938964844","","","","","","","","",""
"5829","","","","","","","","","","","","","","","","56.470001220703125","56.470001220703125","56.470001220703125","","","","","",""
"5833","","","","","","","","","","","","","","","","","","","56.029998779296875","56.029998779296875","56.029998779296875","","",""
"5843","55.970001220703125","55.970001220703125","55.970001220703125","","","","","","","","","","","","","","","","","","","","",""
"5867","","","","","","","52.16999816894531","52.16999816894531","52.16999816894531","55.18000030517578","55.18000030517578","55.18000030517578","","","","","","","","","","","",""
"5929","","","","55.15999984741211","55.15999984741211","55.15999984741211","","","","","","","","","","","","","","","","","",""
"5951","","","","","","","","","","","","","52","52","52","","","","","","","","",""
"5970","","","","","","","50.68000030517578","50.68000030517578","50.68000030517578","","","","","","","","","","","","","","",""
"5977","","","","","","","50.68000030517578","50.68000030517578","50.68000030517578","","","","","","","","","","","","","","",""
"6003","","","","","","","","","","52.790000915527344","52.790000915527344","52.790000915527344","","","","","","","","","","","",""
"6007","","","","","","","","","","","","","","","","","","","58.529998779296875","58.529998779296875","58.529998779296875","","",""
"6008","","","","","","","","","","","","","","","","53.15999984741211","53.15999984741211","53.15999984741211","","","","","",""
"6010","","","","","","","","","","52.790000915527344","52.790000915527344","52.790000915527344","","","","","","","","","","","",""
"6022","57.7599983215332","57.7599983215332","57.7599983215332","","","","","","","","","","","","","","","","","","","","",""
"6074","","","","","","","54.869998931884766","54.869998931884766","54.869998931884766","","","","","","","","","","","","","","",""
"6097","","","","","","","","","","51.279998779296875","51.279998779296875","51.279998779296875","","","","","","","","","","","",""
"6108","","","","56.5099983215332","56.5099983215332","56.5099983215332","","","","","","","","","","","","","","","","","",""
"6130","","","","","","","","","","","","","49.939998626708984","49.939998626708984","49.939998626708984","","","","","","","","",""
"6181","","","","","","","","","","","","","","","","","","","58.439998626708984","58.439998626708984","58.439998626708984","","",""
"6187","","","","","","","","","","","","","","","","54.86000061035156","54.86000061035156","54.86000061035156","","","","","",""
"6201","56.970001220703125","56.970001220703125","56.970001220703125","","","","","","","","","","","","","","","","","","","","",""
"6243","","","","","","","55.27000045776367","55.27000045776367","55.27000045776367","","","","","","","","","","","","","","",""
"6276","","","","","","","","","","51.16999816894531","51.16999816894531","51.16999816894531","","","","","","","","","","","",""
"6287","","","","53.4900016784668","53.4900016784668","53.4900016784668","","","","","","","","","","","","","","","","","",""
"6309","","","","","","","","","","","","","52.060001373291016","52.060001373291016","52.060001373291016","","","","","","","","",""
"6355","","","","","","","","","","","","","","","","","","","56.5","56.5","56.5","","",""
"6366","","","","","","","","","","","","","","","","55.849998474121094","55.849998474121094","55.849998474121094","","","","","",""
"6380","55.150001525878906","55.150001525878906","55.150001525878906","","","","","","","","","","","","","","","","","","","","",""
"6422","","","","","","","53.689998626708984","53.689998626708984","53.689998626708984","","","","","","","","","","","","","","",""
"6455","","","","","","","","","","52.790000915527344","52.790000915527344","52.790000915527344","","","","","","","","","","","",""
"6466","","","","54.2400016784668","54.2400016784668","54.2400016784668","","","","","","","","","","","","","","","","","",""
"6488","","","","","","","","","","","","","50.150001525878906","50.150001525878906","50.150001525878906","","","","","","","","",""
"6529","","","","","","","","","","","","","","","","","","","55.119998931884766","55.119998931884766","55.119998931884766","","",""
"6545","","","","","","","","","","","","","","","","51.029998779296875","51.029998779296875","51.029998779296875","","","","","",""
"6559","55.83000183105469","55.83000183105469","55.83000183105469","","","","","","","","","","","","","","","","","","","","",""
"6601","","","","","","","57.4900016784668","57.4900016784668","57.4900016784668","","","","","","","","","","","","","","",""
"6634","","","","","","","","","","53.61000061035156","53.61000061035156","53.61000061035156","","","","","","","","","","","",""
"6645","","","","54.560001373291016","54.560001373291016","54.560001373291016","","","","","","","","","","","","","","","","","",""
"6652","54.900001525878906","54.900001525878906","54.900001525878906","","","","","","","","","","","","","","","","","","","","",""
"6667","","","","","","","","","","","","","52.02000045776367","52.02000045776367","52.02000045776367","","","","","","","","",""
"6703","","","","","","","","","","","","","","","","","","","58.2400016784668","58.2400016784668","58.2400016784668","","",""
"6724","","","","","","","","","","","","","","","","52.810001373291016","52.810001373291016","52.810001373291016","","","","","",""
"6780","","","","","","","52.439998626708984","52.439998626708984","52.439998626708984","","","","","","","","","","","","","","",""
"6787","","","","","","","52.439998626708984","52.439998626708984","52.439998626708984","","","","","","","","","","","","","","",""
"6813","","","","","","","","","","56.15999984741211","56.15999984741211","56.15999984741211","","","","","","","","","","","",""
"6820","","","","","","","","","","","","","51.790000915527344","51.790000915527344","51.790000915527344","","","","","","","","",""
"6824","","","","55.90999984741211","55.90999984741211","55.90999984741211","","","","","","","","","","","","","","","","","",""
"6831","58.93000030517578","58.93000030517578","58.93000030517578","","","","","","","","","","","","","","","","","","","","",""
"6874","","","","","","","51.470001220703125","51.470001220703125","51.470001220703125","","","","","","","","","","","","","","",""
"6877","","","","","","","","","","","","","","","","","","","52.43000030517578","52.43000030517578","52.43000030517578","","",""
"6903","","","","","","","","","","","","","","","","51.43000030517578","51.43000030517578","51.43000030517578","","","","","",""
"6917","","","","53.86000061035156","53.86000061035156","53.86000061035156","","","","","","","","","","","","","","","","","",""
"6949","","","","","","","","","","54.400001525878906","54.400001525878906","54.400001525878906","","","","","","","","","","","",""
"6965","","","","","","","","","","","","","","","","","","","53.130001068115234","53.130001068115234","53.130001068115234","","",""
"7010","58.08000183105469","58.08000183105469","58.08000183105469","","","","","","","","","","","","","","","","","","","","",""
"7025","","","","","","","","","","","","","50.93000030517578","50.93000030517578","50.93000030517578","","","","","","","","",""
"7053","","","","","","","58.40999984741211","58.40999984741211","58.40999984741211","","","","","","","","","","","","","","",""
"7082","","","","","","","","","","","","","","","","52.689998626708984","52.689998626708984","52.689998626708984","","","","","",""
"7096","","","","51.02000045776367","51.02000045776367","51.02000045776367","","","","","","","","","","","","","","","","","",""
"7128","","","","","","","","","","52.779998779296875","52.779998779296875","52.779998779296875","","","","","","","","","","","",""
"7139","","","","","","","","","","","","","","","","","","","53.290000915527344","53.290000915527344","53.290000915527344","","",""
"7175","","","","","","","","","","","","","","","","51.529998779296875","51.529998779296875","51.529998779296875","","","","","",""
"7189","56.27000045776367","56.27000045776367","56.27000045776367","","","","","","","","","","","","","","","","","","","","",""
"7204","","","","","","","","","","","","","53.63999938964844","53.63999938964844","53.63999938964844","","","","","","","","",""
"7232","","","","","","","55.689998626708984","55.689998626708984","55.689998626708984","","","","","","","","","","","","","","",""
"7275","","","","54.900001525878906","54.900001525878906","54.900001525878906","","","","","","","","","","","","","","","","","",""
"7307","","","","","","","","","","52.65999984741211","52.65999984741211","52.65999984741211","","","","","","","","","","","",""
"7313","","","","","","","","","","","","","","","","","","","55.34000015258789","55.34000015258789","55.34000015258789","","",""
"7314","","","","","","","","","","52.65999984741211","52.65999984741211","52.65999984741211","","","","","","","","","","","",""
"7315","","","","","","","","","","49.130001068115234","49.130001068115234","49.130001068115234","","","","","","","","","","","",""
"7354","","","","","","","","","","","","","","","","52.97999954223633","52.97999954223633","52.97999954223633","","","","","",""
"7383","","","","","","","","","","","","","48.560001373291016","48.560001373291016","48.560001373291016","","","","","","","","",""
"7411","","","","","","","57.04999923706055","57.04999923706055","57.04999923706055","","","","","","","","","","","","","","",""
"7454","55.33000183105469","55.33000183105469","55.33000183105469","51.970001220703125","51.970001220703125","51.970001220703125","","","","","","","","","","","","","","","","","",""
"7487","","","","","","","","","","","","","","","","","","","52.52000045776367","52.52000045776367","52.52000045776367","","",""
"7494","","","","","","","","","","51.52000045776367","51.52000045776367","51.52000045776367","","","","","","","","","","","",""
"7533","","","","","","","","","","","","","","","","52.40999984741211","52.40999984741211","52.40999984741211","","","","","",""
"7562","","","","","","","","","","","","","52.63999938964844","52.63999938964844","52.63999938964844","","","","","","","","",""
"7590","","","","","","","55.880001068115234","55.880001068115234","55.880001068115234","","","","","","","","","","","","","","",""
"7633","57.13999938964844","57.13999938964844","57.13999938964844","53.220001220703125","53.220001220703125","53.220001220703125","","","","","","","","","","","","","","","","","",""
"7661","","","","","","","","","","","","","","","","","","","53.2599983215332","53.2599983215332","53.2599983215332","","",""
"7673","","","","","","","","","","52.4900016784668","52.4900016784668","52.4900016784668","","","","","","","","","","","",""
"7712","","","","","","","","","","","","","","","","52.11000061035156","52.11000061035156","52.11000061035156","","","","","",""
"7741","","","","","","","","","","","","","49.439998626708984","49.439998626708984","49.439998626708984","","","","","","","","",""
"7769","","","","","","","57.38999938964844","57.38999938964844","57.38999938964844","","","","","","","","","","","","","","",""
"7812","58.939998626708984","58.939998626708984","58.939998626708984","54.86000061035156","54.86000061035156","54.86000061035156","","","","","","","","","","","","","","","","","",""
"7835","","","","","","","","","","","","","","","","","","","54.189998626708984","54.189998626708984","54.189998626708984","","",""
"7852","","","","","","","","","","49.790000915527344","49.790000915527344","49.790000915527344","","","","","","","","","","","",""
"7862","","","","","","","58.529998779296875","58.529998779296875","58.529998779296875","","","","","","","","","","","","","","",""
"7891","","","","","","","","","","","","","","","","50","50","50","","","","","",""
"7920","","","","","","","","","","","","","49.77000045776367","49.77000045776367","49.77000045776367","","","","","","","","",""
"7945","","","","","","","","","","48.79999923706055","48.79999923706055","48.79999923706055","","","","","","","","","","","",""
"7991","59.61000061035156","59.61000061035156","59.61000061035156","52.900001525878906","52.900001525878906","52.900001525878906","","","","","","","","","","","","","","","","","",""
"8009","","","","","","","","","","","","","","","","","","","54.27000045776367","54.27000045776367","54.27000045776367","","",""
"8041","","","","","","","56.470001220703125","56.470001220703125","56.470001220703125","","","","","","","","","","","","","","",""
"8070","","","","","","","","","","","","","","","","53.08000183105469","53.08000183105469","53.08000183105469","","","","","",""
"8084","58.380001068115234","58.380001068115234","58.380001068115234","","","","","","","","","","","","","","","","","","","","",""
"8099","","","","","","","","","","","","","47.59000015258789","47.59000015258789","47.59000015258789","","","","","","","","",""
"8124","","","","","","","","","","49","49","49","","","","","","","","","","","",""
"8170","","","","54.29999923706055","54.29999923706055","54.29999923706055","","","","","","","","","","","","","","","","","",""
"8183","","","","","","","","","","","","","","","","","","","52.16999816894531","52.16999816894531","52.16999816894531","","",""
"8220","","","","","","","57.41999816894531","57.41999816894531","57.41999816894531","","","","","","","","","","","","","","",""
"8249","","","","","","","","","","","","","","","","48.130001068115234","48.130001068115234","48.130001068115234","","","","","",""
"8263","54.720001220703125","54.720001220703125","54.720001220703125","","","","","","","","","","","","","","","","","","","","",""
"8278","","","","","","","","","","","","","47.04999923706055","47.04999923706055","47.04999923706055","","","","","","","","",""
"8303","","","","","","","","","","49.7400016784668","49.7400016784668","49.7400016784668","","","","","","","","","","","",""
"8349","","","","53.06999969482422","53.06999969482422","53.06999969482422","","","","","","","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","50.849998474121094","50.849998474121094","50.849998474121094","","",""
"8371","","","","","","","","","","","","","51.5","51.5","51.5","","","","","","","","",""
"8399","","","","","","","53.84000015258789","53.84000015258789","53.84000015258789","","","","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","48.65999984741211","48.65999984741211","48.65999984741211","","","","","",""
"8442","58.20000076293945","58.20000076293945","58.20000076293945","52.16999816894531","52.16999816894531","52.16999816894531","","","","","","","","","","","","","","","","","",""
"8445","","","","","","","","","","","","","","","","","","","53.13999938964844","53.13999938964844","53.13999938964844","","",""
"8482","","","","","","","","","","49.79999923706055","49.79999923706055","49.79999923706055","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","50.060001373291016","50.060001373291016","50.060001373291016","","","","","","","","",""
"8578","","","","","","","56.63999938964844","56.63999938964844","56.63999938964844","","","","","","","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","51.349998474121094","51.349998474121094","51.349998474121094","","","","","",""
"8619","","","","","","","","","","","","","","","","","","","56.15999984741211","56.15999984741211","56.15999984741211","","",""
"8621","59.9900016784668","59.9900016784668","59.9900016784668","51.439998626708984","51.439998626708984","51.439998626708984","","","","","","","","","","","","","","","","","",""
"8628","","","","51.439998626708984","51.439998626708984","51.439998626708984","","","","","","","","","","","","","","","","","",""
"8661","","","","","","","","","","51.31999969482422","51.31999969482422","51.31999969482422","","","","","","","","","","","",""
"8700","","","","","","","","","","","","","","","","49.290000915527344","49.290000915527344","49.290000915527344","","","","","",""
"8715","","","","55.15999984741211","55.15999984741211","55.15999984741211","","","","","","","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","51.65999984741211","51.65999984741211","51.65999984741211","","","","","","","","",""
"8757","","","","","","","56.880001068115234","56.880001068115234","56.880001068115234","","","","","","","","","","","","","","",""
"8793","","","","","","","","","","","","","","","","","","","55.47999954223633","55.47999954223633","55.47999954223633","","",""
"8800","59.779998779296875","59.779998779296875","59.779998779296875","","","","","","","","","","","","","","","","","","","","",""
"8840","","","","","","","","","","51.54999923706055","51.54999923706055","51.54999923706055","","","","","","","","","","","",""
"8879","","","","","","","","","","","","","","","","50.349998474121094","50.349998474121094","50.349998474121094","","","","","",""
"8894","","","","54.150001525878906","54.150001525878906","54.150001525878906","","","","","","","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","49.7599983215332","49.7599983215332","49.7599983215332","","","","","","","","",""
"8936","","","","","","","56.060001373291016","56.060001373291016","56.060001373291016","","","","","","","","","","","","","","",""
"8967","","","","","","","","","","","","","","","","","","","52.72999954223633","52.72999954223633","52.72999954223633","","",""
"8979","58.22999954223633","58.22999954223633","58.22999954223633","","","","","","","","","","","","","","","","","","","","",""
"9019","","","","","","","","","","52.029998779296875","52.029998779296875","52.029998779296875","","","","","","","","","","","",""
"9058","","","","","","","","","","","","","","","","49.5","49.5","49.5","","","","","",""
"9073","","","","52.4900016784668","52.4900016784668","52.4900016784668","","","","","","","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","50","50","50","","","","","","","","",""
"9115","","","","","","","53.88999938964844","53.88999938964844","53.88999938964844","","","","","","","","","","","","","","",""
"9141","","","","","","","","","","","","","","","","","","","52.84000015258789","52.84000015258789","52.84000015258789","","",""
"9158","55.040000915527344","55.040000915527344","55.040000915527344","","","","","","","","","","","","","","","","","","","","",""
"9198","","","","","","","","","","53.77000045776367","53.77000045776367","53.77000045776367","","","","","","","","","","","",""
"9205","","","","","","","","","","53.77000045776367","53.77000045776367","53.77000045776367","","","","","","","","","","","",""
"9206","","","","","","","","","","53.11000061035156","53.11000061035156","53.11000061035156","","","","","","","","","","","",""
"9218","","","","","","","56.68000030517578","56.68000030517578","56.68000030517578","","","","","","","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","53.9900016784668","53.9900016784668","53.9900016784668","","","","","",""
"9252","","","","54.56999969482422","54.56999969482422","54.56999969482422","","","","","","","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","46.2599983215332","46.2599983215332","46.2599983215332","","","","","","","","",""
"9315","","","","","","","","","","","","","","","","","","","53.38999938964844","53.38999938964844","53.38999938964844","","",""
"9337","53.25","53.25","53.25","","","","","","","","","","","","","","","","","","","","",""
"9385","","","","","","","","","","51.31999969482422","51.31999969482422","51.31999969482422","","","","","","","","","","","",""
"9387","","","","","","","58.939998626708984","58.939998626708984","58.939998626708984","","","","","","","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","52.790000915527344","52.790000915527344","52.790000915527344","","","","","",""
"9431","","","","53.91999816894531","53.91999816894531","53.91999816894531","","","","","","","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","50.650001525878906","50.650001525878906","50.650001525878906","","","","","","","","",""
"9478","","","","","","","","","","52.04999923706055","52.04999923706055","52.04999923706055","","","","","","","","","","","",""
"9489","","","","","","","","","","","","","","","","","","","52.349998474121094","52.349998474121094","52.349998474121094","","",""
"9516","56.47999954223633","56.47999954223633","56.47999954223633","","","","","","","","","","","","","","","","","","","","",""
"9566","","","","","","","55.470001220703125","55.470001220703125","55.470001220703125","","","","","","","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","50.38999938964844","50.38999938964844","50.38999938964844","","","","","",""
"9609","55.5","55.5","55.5","","","","","","","","","","","","","","","","","","","","",""
"9610","","","","54.56999969482422","54.56999969482422","54.56999969482422","","","","","","","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","48.81999969482422","48.81999969482422","48.81999969482422","","","","","","","","",""
"9657","","","","","","","","","","51.09000015258789","51.09000015258789","51.09000015258789","","","","","","","","","","","",""
"9663","","","","","","","","","","","","","","","","","","","54.45000076293945","54.45000076293945","54.45000076293945","","",""
"9745","","","","","","","52.9900016784668","52.9900016784668","52.9900016784668","","","","","","","","","","","","","","",""
"9751","","","","","","","","","","","","","","","","","","","50.66999816894531","50.66999816894531","50.66999816894531","","",""
"9774","","","","","","","","","","","","","","","","51.66999816894531","51.66999816894531","51.66999816894531","","","","","",""
"9777","","","","","","","","","","","","","49.209999084472656","49.209999084472656","49.209999084472656","","","","","","","","",""
"9788","58.61000061035156","58.61000061035156","58.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"9789","","","","51.72999954223633","51.72999954223633","51.72999954223633","","","","","","","","","","","","","","","","","",""
"9836","","","","","","","","","","49.63999938964844","49.63999938964844","49.63999938964844","","","","","","","","","","","",""
"9882","","","","53.459999084472656","53.459999084472656","53.459999084472656","","","","","","","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","47.459999084472656","47.459999084472656","47.459999084472656","","","","","","","","",""
"9924","","","","","","","56.95000076293945","56.95000076293945","56.95000076293945","","","","","","","","","","","","","","",""
"9925","","","","","","","","","","","","","","","","","","","54.220001220703125","54.220001220703125","54.220001220703125","","",""
"9953","","","","","","","","","","","","","","","","51.2599983215332","51.2599983215332","51.2599983215332","","","","","",""
"9967","57.04999923706055","57.04999923706055","57.04999923706055","","","","","","","","","","","","","","","","","","","","",""
"10015","","","","","","","","","","49.709999084472656","49.709999084472656","49.709999084472656","","","","","","","","","","","",""
"10046","","","","","","","","","","","","","","","","49.970001220703125","49.970001220703125","49.970001220703125","","","","","",""
"10061","","","","52.349998474121094","52.349998474121094","52.349998474121094","","","","","","","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","48.189998626708984","48.189998626708984","48.189998626708984","","","","","","","","",""
"10099","","","","","","","","","","","","","","","","","","","52.93000030517578","52.93000030517578","52.93000030517578","","",""
"10103","","","","","","","58.90999984741211","58.90999984741211","58.90999984741211","","","","","","","","","","","","","","",""
"10146","58.34000015258789","58.34000015258789","58.34000015258789","","","","","","","","","","","","","","","","","","","","",""
"10194","","","","","","","","","","50.959999084472656","50.959999084472656","50.959999084472656","","","","","","","","","","","",""
"10196","","","","","","","56.06999969482422","56.06999969482422","56.06999969482422","","","","","","","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","50.900001525878906","50.900001525878906","50.900001525878906","","","","","",""
"10240","","","","49.70000076293945","49.70000076293945","49.70000076293945","","","","","","","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","48.65999984741211","48.65999984741211","48.65999984741211","","","","","","","","",""
"10273","","","","","","","","","","","","","","","","","","","49.5","49.5","49.5","","",""
"10325","53.900001525878906","53.900001525878906","53.900001525878906","","","","","","","","","","","","","","","","","","","","",""
"10373","","","","","","","","","","52.72999954223633","52.72999954223633","52.72999954223633","","","","","","","","","","","",""
"10375","","","","","","","54.97999954223633","54.97999954223633","54.97999954223633","","","","","","","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","51.869998931884766","51.869998931884766","51.869998931884766","","","","","",""
"10419","","","","51.290000915527344","51.290000915527344","51.290000915527344","","","","","","","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","47.130001068115234","47.130001068115234","47.130001068115234","","","","","","","","",""
"10447","","","","","","","","","","","","","","","","","","","49.63999938964844","49.63999938964844","49.63999938964844","","",""
"10504","56.7599983215332","56.7599983215332","56.7599983215332","","","","","","","","","","","","","","","","","","","","",""
"10552","","","","","","","","","","53.97999954223633","53.97999954223633","53.97999954223633","","","","","","","","","","","",""
"10554","","","","","","","56.290000915527344","56.290000915527344","56.290000915527344","","","","","","","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","47.83000183105469","47.83000183105469","47.83000183105469","","","","","",""
"10598","","","","53.86000061035156","53.86000061035156","53.86000061035156","","","","","","","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","47.540000915527344","47.540000915527344","47.540000915527344","","","","","","","","",""
"10621","","","","","","","","","","","","","","","","","","","51.900001525878906","51.900001525878906","51.900001525878906","","",""
"10683","56.709999084472656","56.709999084472656","56.709999084472656","","","","","","","","","","","","","","","","","","","","",""
"10731","","","","","","","","","","53.279998779296875","53.279998779296875","53.279998779296875","","","","","","","","","","","",""
"10733","","","","","","","56.59000015258789","56.59000015258789","56.59000015258789","","","","","","","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","52.08000183105469","52.08000183105469","52.08000183105469","","","","","",""
"10777","","","","54.45000076293945","54.45000076293945","54.45000076293945","","","","","","","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","49.66999816894531","49.66999816894531","49.66999816894531","","","","","","","","",""
"10795","","","","","","","","","","","","","","","","","","","52.02000045776367","52.02000045776367","52.02000045776367","","",""
"10824","","","","","","","","","","53.16999816894531","53.16999816894531","53.16999816894531","","","","","","","","","","","",""
"10826","","","","","","","57","57","57","","","","","","","","","","","","","","",""
"10862","55.41999816894531","55.41999816894531","55.41999816894531","","","","","","","","","","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","49.22999954223633","49.22999954223633","49.22999954223633","","","","","",""
"10955","56.650001525878906","56.650001525878906","56.650001525878906","","","","","","","","","","","","","","","","","","","","",""
"10956","","","","55.75","55.75","55.75","","","","","","","","","","","","","","","","","",""
"10969","","","","","","","","","","","","","","","","","","","51.70000076293945","51.70000076293945","51.70000076293945","","",""
"10970","","","","","","","","","","","","","47.77000045776367","47.77000045776367","47.77000045776367","","","","","","","","",""
"11003","","","","","","","","","","53.220001220703125","53.220001220703125","53.220001220703125","","","","","","","","","","","",""
"11005","","","","","","","56.15999984741211","56.15999984741211","56.15999984741211","","","","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","53.02000045776367","53.02000045776367","53.02000045776367","","","","","",""
"11134","59.2599983215332","59.2599983215332","59.2599983215332","","","","","","","","","","","","","","","","","","","","",""
"11135","","","","51.90999984741211","51.90999984741211","51.90999984741211","","","","","","","","","","","","","","","","","",""
