"Step","Group: text10-vision100 - evaluation/blimp/island_effects","Group: text10-vision100 - evaluation/blimp/island_effects__MIN","Group: text10-vision100 - evaluation/blimp/island_effects__MAX","Group: text1-vision100 - evaluation/blimp/island_effects","Group: text1-vision100 - evaluation/blimp/island_effects__MIN","Group: text1-vision100 - evaluation/blimp/island_effects__MAX","Group: text1-vision10 - evaluation/blimp/island_effects","Group: text1-vision10 - evaluation/blimp/island_effects__MIN","Group: text1-vision10 - evaluation/blimp/island_effects__MAX","Group: text10-vision10 - evaluation/blimp/island_effects","Group: text10-vision10 - evaluation/blimp/island_effects__MIN","Group: text10-vision10 - evaluation/blimp/island_effects__MAX","Group: text1-vision1 - evaluation/blimp/island_effects","Group: text1-vision1 - evaluation/blimp/island_effects__MIN","Group: text1-vision1 - evaluation/blimp/island_effects__MAX","Group: text10-vision1 - evaluation/blimp/island_effects","Group: text10-vision1 - evaluation/blimp/island_effects__MIN","Group: text10-vision1 - evaluation/blimp/island_effects__MAX","Group: text10-vision0 - evaluation/blimp/island_effects","Group: text10-vision0 - evaluation/blimp/island_effects__MIN","Group: text10-vision0 - evaluation/blimp/island_effects__MAX","Group: text1-vision0 - evaluation/blimp/island_effects","Group: text1-vision0 - evaluation/blimp/island_effects__MIN","Group: text1-vision0 - evaluation/blimp/island_effects__MAX"
"5223","","","","","","","","","","","","","","","","","","","38.900001525878906","38.900001525878906","38.900001525878906","","",""
"5287","","","","43.349998474121094","43.349998474121094","43.349998474121094","38.939998626708984","38.939998626708984","38.939998626708984","","","","","","","","","","","","","","",""
"5299","42.709999084472656","42.709999084472656","42.709999084472656","","","","","","","","","","","","","","","","","","","","",""
"5306","","","","","","","","","","46.52000045776367","46.52000045776367","46.52000045776367","","","","","","","","","","","",""
"5321","","","","","","","","","","","","","43.5","43.5","43.5","","","","","","","","",""
"5330","","","","42.29999923706055","42.29999923706055","42.29999923706055","43.310001373291016","43.310001373291016","43.310001373291016","","","","","","","","","","","","","","",""
"5378","","","","","","","","","","","","","","","","47.459999084472656","47.459999084472656","47.459999084472656","","","","","",""
"5397","","","","","","","","","","","","","","","","","","","42","42","42","","",""
"5414","","","","","","","","","","","","","42.900001525878906","42.900001525878906","42.900001525878906","","","","","","","","",""
"5478","41.54999923706055","41.54999923706055","41.54999923706055","","","","","","","","","","","","","","","","","","","","",""
"5485","","","","","","","","","","45.439998626708984","45.439998626708984","45.439998626708984","","","","","","","","","","","",""
"5509","","","","41.2599983215332","41.2599983215332","41.2599983215332","40.36000061035156","40.36000061035156","40.36000061035156","","","","","","","","","","","","","","",""
"5557","","","","","","","","","","","","","","","","48.470001220703125","48.470001220703125","48.470001220703125","","","","","",""
"5571","42.29999923706055","42.29999923706055","42.29999923706055","","","","","","","","","","","","","","","","43.119998931884766","43.119998931884766","43.119998931884766","","",""
"5593","","","","","","","","","","","","","45.959999084472656","45.959999084472656","45.959999084472656","","","","","","","","",""
"5659","","","","","","","","","","","","","","","","","","","40.77000045776367","40.77000045776367","40.77000045776367","","",""
"5664","","","","","","","","","","44.279998779296875","44.279998779296875","44.279998779296875","","","","","","","","","","","",""
"5688","","","","40.279998779296875","40.279998779296875","40.279998779296875","37.18000030517578","37.18000030517578","37.18000030517578","","","","","","","","","","","","","","",""
"5736","","","","","","","","","","","","","","","","48.95000076293945","48.95000076293945","48.95000076293945","","","","","",""
"5750","41.220001220703125","41.220001220703125","41.220001220703125","","","","","","","","","","","","","","","","","","","","",""
"5772","","","","","","","","","","","","","44.5099983215332","44.5099983215332","44.5099983215332","","","","","","","","",""
"5829","","","","","","","","","","","","","","","","48.31999969482422","48.31999969482422","48.31999969482422","","","","","",""
"5833","","","","","","","","","","","","","","","","","","","43.95000076293945","43.95000076293945","43.95000076293945","","",""
"5843","","","","","","","","","","43.38999938964844","43.38999938964844","43.38999938964844","","","","","","","","","","","",""
"5867","","","","38.86000061035156","38.86000061035156","38.86000061035156","40.16999816894531","40.16999816894531","40.16999816894531","","","","","","","","","","","","","","",""
"5929","41.93000030517578","41.93000030517578","41.93000030517578","","","","","","","","","","","","","","","","","","","","",""
"5951","","","","","","","","","","","","","43.720001220703125","43.720001220703125","43.720001220703125","","","","","","","","",""
"5970","","","","43.27000045776367","43.27000045776367","43.27000045776367","","","","","","","","","","","","","","","","","",""
"5977","","","","43.27000045776367","43.27000045776367","43.27000045776367","","","","","","","","","","","","","","","","","",""
"6003","","","","","","","39.349998474121094","39.349998474121094","39.349998474121094","","","","","","","","","","","","","","",""
"6007","","","","","","","","","","","","","","","","","","","42.63999938964844","42.63999938964844","42.63999938964844","","",""
"6008","","","","","","","","","","","","","","","","47.650001525878906","47.650001525878906","47.650001525878906","","","","","",""
"6010","","","","","","","39.349998474121094","39.349998474121094","39.349998474121094","","","","","","","","","","","","","","",""
"6022","","","","","","","","","","40.43000030517578","40.43000030517578","40.43000030517578","","","","","","","","","","","",""
"6074","","","","38.709999084472656","38.709999084472656","38.709999084472656","","","","","","","","","","","","","","","","","",""
"6097","","","","","","","39.7599983215332","39.7599983215332","39.7599983215332","","","","","","","","","","","","","","",""
"6108","40.58000183105469","40.58000183105469","40.58000183105469","","","","","","","","","","","","","","","","","","","","",""
"6130","","","","","","","","","","","","","44.470001220703125","44.470001220703125","44.470001220703125","","","","","","","","",""
"6181","","","","","","","","","","","","","","","","","","","44.130001068115234","44.130001068115234","44.130001068115234","","",""
"6187","","","","","","","","","","","","","","","","44.72999954223633","44.72999954223633","44.72999954223633","","","","","",""
"6201","","","","","","","","","","39.9900016784668","39.9900016784668","39.9900016784668","","","","","","","","","","","",""
"6243","","","","43.0099983215332","43.0099983215332","43.0099983215332","","","","","","","","","","","","","","","","","",""
"6276","","","","","","","40.209999084472656","40.209999084472656","40.209999084472656","","","","","","","","","","","","","","",""
"6287","44.209999084472656","44.209999084472656","44.209999084472656","","","","","","","","","","","","","","","","","","","","",""
"6309","","","","","","","","","","","","","43.7599983215332","43.7599983215332","43.7599983215332","","","","","","","","",""
"6355","","","","","","","","","","","","","","","","","","","41.59000015258789","41.59000015258789","41.59000015258789","","",""
"6366","","","","","","","","","","","","","","","","44.84000015258789","44.84000015258789","44.84000015258789","","","","","",""
"6380","","","","","","","","","","41.630001068115234","41.630001068115234","41.630001068115234","","","","","","","","","","","",""
"6422","","","","42.599998474121094","42.599998474121094","42.599998474121094","","","","","","","","","","","","","","","","","",""
"6455","","","","","","","37.93000030517578","37.93000030517578","37.93000030517578","","","","","","","","","","","","","","",""
"6466","41.970001220703125","41.970001220703125","41.970001220703125","","","","","","","","","","","","","","","","","","","","",""
"6488","","","","","","","","","","","","","44.31999969482422","44.31999969482422","44.31999969482422","","","","","","","","",""
"6529","","","","","","","","","","","","","","","","","","","42.040000915527344","42.040000915527344","42.040000915527344","","",""
"6545","","","","","","","","","","","","","","","","46.29999923706055","46.29999923706055","46.29999923706055","","","","","",""
"6559","","","","","","","","","","44.279998779296875","44.279998779296875","44.279998779296875","","","","","","","","","","","",""
"6601","","","","42.34000015258789","42.34000015258789","42.34000015258789","","","","","","","","","","","","","","","","","",""
"6634","","","","","","","38.68000030517578","38.68000030517578","38.68000030517578","","","","","","","","","","","","","","",""
"6645","44.43000030517578","44.43000030517578","44.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"6652","","","","","","","","","","42.08000183105469","42.08000183105469","42.08000183105469","","","","","","","","","","","",""
"6667","","","","","","","","","","","","","44.470001220703125","44.470001220703125","44.470001220703125","","","","","","","","",""
"6703","","","","","","","","","","","","","","","","","","","44.470001220703125","44.470001220703125","44.470001220703125","","",""
"6724","","","","","","","","","","","","","","","","47.04999923706055","47.04999923706055","47.04999923706055","","","","","",""
"6780","","","","44.060001373291016","44.060001373291016","44.060001373291016","","","","","","","","","","","","","","","","","",""
"6787","","","","44.060001373291016","44.060001373291016","44.060001373291016","","","","","","","","","","","","","","","","","",""
"6813","","","","","","","41.11000061035156","41.11000061035156","41.11000061035156","","","","","","","","","","","","","","",""
"6820","","","","","","","","","","","","","42.45000076293945","42.45000076293945","42.45000076293945","","","","","","","","",""
"6824","44.9900016784668","44.9900016784668","44.9900016784668","","","","","","","","","","","","","","","","","","","","",""
"6831","","","","","","","","","","41.81999969482422","41.81999969482422","41.81999969482422","","","","","","","","","","","",""
"6874","","","","42.560001373291016","42.560001373291016","42.560001373291016","","","","","","","","","","","","","","","","","",""
"6877","","","","","","","","","","","","","","","","","","","42.790000915527344","42.790000915527344","42.790000915527344","","",""
"6903","","","","","","","","","","","","","","","","46.86000061035156","46.86000061035156","46.86000061035156","","","","","",""
"6917","41.630001068115234","41.630001068115234","41.630001068115234","","","","","","","","","","","","","","","","","","","","",""
"6949","","","","","","","39.459999084472656","39.459999084472656","39.459999084472656","","","","","","","","","","","","","","",""
"6965","","","","","","","","","","","","","","","","","","","43.90999984741211","43.90999984741211","43.90999984741211","","",""
"7010","","","","","","","","","","42.599998474121094","42.599998474121094","42.599998474121094","","","","","","","","","","","",""
"7025","","","","","","","","","","","","","42.709999084472656","42.709999084472656","42.709999084472656","","","","","","","","",""
"7053","","","","41.029998779296875","41.029998779296875","41.029998779296875","","","","","","","","","","","","","","","","","",""
"7082","","","","","","","","","","","","","","","","45.630001068115234","45.630001068115234","45.630001068115234","","","","","",""
"7096","44.060001373291016","44.060001373291016","44.060001373291016","","","","","","","","","","","","","","","","","","","","",""
"7128","","","","","","","40.279998779296875","40.279998779296875","40.279998779296875","","","","","","","","","","","","","","",""
"7139","","","","","","","","","","","","","","","","","","","43.79999923706055","43.79999923706055","43.79999923706055","","",""
"7175","","","","","","","","","","","","","","","","45.220001220703125","45.220001220703125","45.220001220703125","","","","","",""
"7189","","","","","","","","","","42.119998931884766","42.119998931884766","42.119998931884766","","","","","","","","","","","",""
"7204","","","","","","","","","","","","","43.41999816894531","43.41999816894531","43.41999816894531","","","","","","","","",""
"7232","","","","42.63999938964844","42.63999938964844","42.63999938964844","","","","","","","","","","","","","","","","","",""
"7275","43.720001220703125","43.720001220703125","43.720001220703125","","","","","","","","","","","","","","","","","","","","",""
"7307","","","","","","","41.7400016784668","41.7400016784668","41.7400016784668","","","","","","","","","","","","","","",""
"7313","","","","","","","","","","","","","","","","","","","41.970001220703125","41.970001220703125","41.970001220703125","","",""
"7314","","","","","","","41.7400016784668","41.7400016784668","41.7400016784668","","","","","","","","","","","","","","",""
"7315","","","","","","","42.4900016784668","42.4900016784668","42.4900016784668","","","","","","","","","","","","","","",""
"7354","","","","","","","","","","","","","","","","46.939998626708984","46.939998626708984","46.939998626708984","","","","","",""
"7383","","","","","","","","","","","","","43.15999984741211","43.15999984741211","43.15999984741211","","","","","","","","",""
"7411","","","","43.540000915527344","43.540000915527344","43.540000915527344","","","","","","","","","","","","","","","","","",""
"7454","40.84000015258789","40.84000015258789","40.84000015258789","","","","","","","41.439998626708984","41.439998626708984","41.439998626708984","","","","","","","","","","","",""
"7487","","","","","","","","","","","","","","","","","","","42.150001525878906","42.150001525878906","42.150001525878906","","",""
"7494","","","","","","","41.06999969482422","41.06999969482422","41.06999969482422","","","","","","","","","","","","","","",""
"7533","","","","","","","","","","","","","","","","44.810001373291016","44.810001373291016","44.810001373291016","","","","","",""
"7562","","","","","","","","","","","","","42.22999954223633","42.22999954223633","42.22999954223633","","","","","","","","",""
"7590","","","","42.900001525878906","42.900001525878906","42.900001525878906","","","","","","","","","","","","","","","","","",""
"7633","40.470001220703125","40.470001220703125","40.470001220703125","","","","","","","41.849998474121094","41.849998474121094","41.849998474121094","","","","","","","","","","","",""
"7661","","","","","","","","","","","","","","","","","","","44.689998626708984","44.689998626708984","44.689998626708984","","",""
"7673","","","","","","","41.66999816894531","41.66999816894531","41.66999816894531","","","","","","","","","","","","","","",""
"7712","","","","","","","","","","","","","","","","43.90999984741211","43.90999984741211","43.90999984741211","","","","","",""
"7741","","","","","","","","","","","","","43.15999984741211","43.15999984741211","43.15999984741211","","","","","","","","",""
"7769","","","","44.470001220703125","44.470001220703125","44.470001220703125","","","","","","","","","","","","","","","","","",""
"7812","40.209999084472656","40.209999084472656","40.209999084472656","","","","","","","38.939998626708984","38.939998626708984","38.939998626708984","","","","","","","","","","","",""
"7835","","","","","","","","","","","","","","","","","","","43.09000015258789","43.09000015258789","43.09000015258789","","",""
"7852","","","","","","","40.5099983215332","40.5099983215332","40.5099983215332","","","","","","","","","","","","","","",""
"7862","","","","45.029998779296875","45.029998779296875","45.029998779296875","","","","","","","","","","","","","","","","","",""
"7891","","","","","","","","","","","","","","","","44.959999084472656","44.959999084472656","44.959999084472656","","","","","",""
"7920","","","","","","","","","","","","","41.7400016784668","41.7400016784668","41.7400016784668","","","","","","","","",""
"7945","","","","","","","43.459999084472656","43.459999084472656","43.459999084472656","","","","","","","","","","","","","","",""
"7991","39.650001525878906","39.650001525878906","39.650001525878906","","","","","","","41.81999969482422","41.81999969482422","41.81999969482422","","","","","","","","","","","",""
"8009","","","","","","","","","","","","","","","","","","","45.959999084472656","45.959999084472656","45.959999084472656","","",""
"8041","","","","47.15999984741211","47.15999984741211","47.15999984741211","","","","","","","","","","","","","","","","","",""
"8070","","","","","","","","","","","","","","","","41.88999938964844","41.88999938964844","41.88999938964844","","","","","",""
"8084","","","","","","","","","","40.619998931884766","40.619998931884766","40.619998931884766","","","","","","","","","","","",""
"8099","","","","","","","","","","","","","42.150001525878906","42.150001525878906","42.150001525878906","","","","","","","","",""
"8124","","","","","","","39.689998626708984","39.689998626708984","39.689998626708984","","","","","","","","","","","","","","",""
"8170","42.380001068115234","42.380001068115234","42.380001068115234","","","","","","","","","","","","","","","","","","","","",""
"8183","","","","","","","","","","","","","","","","","","","41.88999938964844","41.88999938964844","41.88999938964844","","",""
"8220","","","","42.75","42.75","42.75","","","","","","","","","","","","","","","","","",""
"8249","","","","","","","","","","","","","","","","44.279998779296875","44.279998779296875","44.279998779296875","","","","","",""
"8263","","","","","","","","","","40.400001525878906","40.400001525878906","40.400001525878906","","","","","","","","","","","",""
"8278","","","","","","","","","","","","","42.900001525878906","42.900001525878906","42.900001525878906","","","","","","","","",""
"8303","","","","","","","38.040000915527344","38.040000915527344","38.040000915527344","","","","","","","","","","","","","","",""
"8349","41.2599983215332","41.2599983215332","41.2599983215332","","","","","","","","","","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","43.459999084472656","43.459999084472656","43.459999084472656","","",""
"8371","","","","","","","","","","","","","40.70000076293945","40.70000076293945","40.70000076293945","","","","","","","","",""
"8399","","","","43.68000030517578","43.68000030517578","43.68000030517578","","","","","","","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","47.09000015258789","47.09000015258789","47.09000015258789","","","","","",""
"8442","37.970001220703125","37.970001220703125","37.970001220703125","","","","","","","38.939998626708984","38.939998626708984","38.939998626708984","","","","","","","","","","","",""
"8445","","","","","","","","","","","","","","","","","","","45.33000183105469","45.33000183105469","45.33000183105469","","",""
"8482","","","","","","","39.2400016784668","39.2400016784668","39.2400016784668","","","","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","42.150001525878906","42.150001525878906","42.150001525878906","","","","","","","","",""
"8578","","","","42.970001220703125","42.970001220703125","42.970001220703125","","","","","","","","","","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","44.880001068115234","44.880001068115234","44.880001068115234","","","","","",""
"8619","","","","","","","","","","","","","","","","","","","45.06999969482422","45.06999969482422","45.06999969482422","","",""
"8621","39.38999938964844","39.38999938964844","39.38999938964844","","","","","","","39.2400016784668","39.2400016784668","39.2400016784668","","","","","","","","","","","",""
"8628","39.38999938964844","39.38999938964844","39.38999938964844","","","","","","","","","","","","","","","","","","","","",""
"8661","","","","","","","40.36000061035156","40.36000061035156","40.36000061035156","","","","","","","","","","","","","","",""
"8700","","","","","","","","","","","","","","","","46.29999923706055","46.29999923706055","46.29999923706055","","","","","",""
"8715","38","38","38","","","","","","","","","","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","41.93000030517578","41.93000030517578","41.93000030517578","","","","","","","","",""
"8757","","","","45.220001220703125","45.220001220703125","45.220001220703125","","","","","","","","","","","","","","","","","",""
"8793","","","","","","","","","","","","","","","","","","","45.7400016784668","45.7400016784668","45.7400016784668","","",""
"8800","","","","","","","","","","37.06999969482422","37.06999969482422","37.06999969482422","","","","","","","","","","","",""
"8840","","","","","","","41.40999984741211","41.40999984741211","41.40999984741211","","","","","","","","","","","","","","",""
"8879","","","","","","","","","","","","","","","","44.84000015258789","44.84000015258789","44.84000015258789","","","","","",""
"8894","38.45000076293945","38.45000076293945","38.45000076293945","","","","","","","","","","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","41.93000030517578","41.93000030517578","41.93000030517578","","","","","","","","",""
"8936","","","","46.380001068115234","46.380001068115234","46.380001068115234","","","","","","","","","","","","","","","","","",""
"8967","","","","","","","","","","","","","","","","","","","43.5","43.5","43.5","","",""
"8979","","","","","","","","","","41.52000045776367","41.52000045776367","41.52000045776367","","","","","","","","","","","",""
"9019","","","","","","","42.86000061035156","42.86000061035156","42.86000061035156","","","","","","","","","","","","","","",""
"9058","","","","","","","","","","","","","","","","45.66999816894531","45.66999816894531","45.66999816894531","","","","","",""
"9073","42.4900016784668","42.4900016784668","42.4900016784668","","","","","","","","","","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","43.349998474121094","43.349998474121094","43.349998474121094","","","","","","","","",""
"9115","","","","47.83000183105469","47.83000183105469","47.83000183105469","","","","","","","","","","","","","","","","","",""
"9141","","","","","","","","","","","","","","","","","","","41.81999969482422","41.81999969482422","41.81999969482422","","",""
"9158","","","","","","","","","","40.880001068115234","40.880001068115234","40.880001068115234","","","","","","","","","","","",""
"9198","","","","","","","43.15999984741211","43.15999984741211","43.15999984741211","","","","","","","","","","","","","","",""
"9205","","","","","","","43.15999984741211","43.15999984741211","43.15999984741211","","","","","","","","","","","","","","",""
"9206","","","","","","","42.709999084472656","42.709999084472656","42.709999084472656","","","","","","","","","","","","","","",""
"9218","","","","43.540000915527344","43.540000915527344","43.540000915527344","","","","","","","","","","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","45.47999954223633","45.47999954223633","45.47999954223633","","","","","",""
"9252","44.619998931884766","44.619998931884766","44.619998931884766","","","","","","","","","","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","42.29999923706055","42.29999923706055","42.29999923706055","","","","","","","","",""
"9315","","","","","","","","","","","","","","","","","","","43.119998931884766","43.119998931884766","43.119998931884766","","",""
"9337","","","","","","","","","","45.06999969482422","45.06999969482422","45.06999969482422","","","","","","","","","","","",""
"9385","","","","","","","42","42","42","","","","","","","","","","","","","","",""
"9387","","","","44.099998474121094","44.099998474121094","44.099998474121094","","","","","","","","","","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","47.27000045776367","47.27000045776367","47.27000045776367","","","","","",""
"9431","40.810001373291016","40.810001373291016","40.810001373291016","","","","","","","","","","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","41.029998779296875","41.029998779296875","41.029998779296875","","","","","","","","",""
"9478","","","","","","","43.119998931884766","43.119998931884766","43.119998931884766","","","","","","","","","","","","","","",""
"9489","","","","","","","","","","","","","","","","","","","43.90999984741211","43.90999984741211","43.90999984741211","","",""
"9516","","","","","","","","","","41.029998779296875","41.029998779296875","41.029998779296875","","","","","","","","","","","",""
"9566","","","","43.2400016784668","43.2400016784668","43.2400016784668","","","","","","","","","","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","44.209999084472656","44.209999084472656","44.209999084472656","","","","","",""
"9609","","","","","","","","","","44.9900016784668","44.9900016784668","44.9900016784668","","","","","","","","","","","",""
"9610","44.5099983215332","44.5099983215332","44.5099983215332","","","","","","","","","","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","39.09000015258789","39.09000015258789","39.09000015258789","","","","","","","","",""
"9657","","","","","","","45.33000183105469","45.33000183105469","45.33000183105469","","","","","","","","","","","","","","",""
"9663","","","","","","","","","","","","","","","","","","","38.83000183105469","38.83000183105469","38.83000183105469","","",""
"9745","","","","47.79999923706055","47.79999923706055","47.79999923706055","","","","","","","","","","","","","","","","","",""
"9751","","","","","","","","","","","","","","","","","","","39.90999984741211","39.90999984741211","39.90999984741211","","",""
"9774","","","","","","","","","","","","","","","","44.02000045776367","44.02000045776367","44.02000045776367","","","","","",""
"9777","","","","","","","","","","","","","40.43000030517578","40.43000030517578","40.43000030517578","","","","","","","","",""
"9788","","","","","","","","","","42.86000061035156","42.86000061035156","42.86000061035156","","","","","","","","","","","",""
"9789","44.880001068115234","44.880001068115234","44.880001068115234","","","","","","","","","","","","","","","","","","","","",""
"9836","","","","","","","42.2599983215332","42.2599983215332","42.2599983215332","","","","","","","","","","","","","","",""
"9882","43.720001220703125","43.720001220703125","43.720001220703125","","","","","","","","","","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","39.869998931884766","39.869998931884766","39.869998931884766","","","","","","","","",""
"9924","","","","45.439998626708984","45.439998626708984","45.439998626708984","","","","","","","","","","","","","","","","","",""
"9925","","","","","","","","","","","","","","","","","","","38.709999084472656","38.709999084472656","38.709999084472656","","",""
"9953","","","","","","","","","","","","","","","","47.68000030517578","47.68000030517578","47.68000030517578","","","","","",""
"9967","","","","","","","","","","43.68000030517578","43.68000030517578","43.68000030517578","","","","","","","","","","","",""
"10015","","","","","","","42.560001373291016","42.560001373291016","42.560001373291016","","","","","","","","","","","","","","",""
"10046","","","","","","","","","","","","","","","","47.83000183105469","47.83000183105469","47.83000183105469","","","","","",""
"10061","41.93000030517578","41.93000030517578","41.93000030517578","","","","","","","","","","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","41.849998474121094","41.849998474121094","41.849998474121094","","","","","","","","",""
"10099","","","","","","","","","","","","","","","","","","","39.09000015258789","39.09000015258789","39.09000015258789","","",""
"10103","","","","43.83000183105469","43.83000183105469","43.83000183105469","","","","","","","","","","","","","","","","","",""
"10146","","","","","","","","","","44.58000183105469","44.58000183105469","44.58000183105469","","","","","","","","","","","",""
"10194","","","","","","","40.470001220703125","40.470001220703125","40.470001220703125","","","","","","","","","","","","","","",""
"10196","","","","46.560001373291016","46.560001373291016","46.560001373291016","","","","","","","","","","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","45.06999969482422","45.06999969482422","45.06999969482422","","","","","",""
"10240","46.939998626708984","46.939998626708984","46.939998626708984","","","","","","","","","","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","41.029998779296875","41.029998779296875","41.029998779296875","","","","","","","","",""
"10273","","","","","","","","","","","","","","","","","","","39.2400016784668","39.2400016784668","39.2400016784668","","",""
"10325","","","","","","","","","","46.08000183105469","46.08000183105469","46.08000183105469","","","","","","","","","","","",""
"10373","","","","","","","38.68000030517578","38.68000030517578","38.68000030517578","","","","","","","","","","","","","","",""
"10375","","","","42.970001220703125","42.970001220703125","42.970001220703125","","","","","","","","","","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","47.56999969482422","47.56999969482422","47.56999969482422","","","","","",""
"10419","42.34000015258789","42.34000015258789","42.34000015258789","","","","","","","","","","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","39.7599983215332","39.7599983215332","39.7599983215332","","","","","","","","",""
"10447","","","","","","","","","","","","","","","","","","","41.18000030517578","41.18000030517578","41.18000030517578","","",""
"10504","","","","","","","","","","44.58000183105469","44.58000183105469","44.58000183105469","","","","","","","","","","","",""
"10552","","","","","","","41.18000030517578","41.18000030517578","41.18000030517578","","","","","","","","","","","","","","",""
"10554","","","","47.20000076293945","47.20000076293945","47.20000076293945","","","","","","","","","","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","48.9900016784668","48.9900016784668","48.9900016784668","","","","","",""
"10598","48.84000015258789","48.84000015258789","48.84000015258789","","","","","","","","","","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","43.15999984741211","43.15999984741211","43.15999984741211","","","","","","","","",""
"10621","","","","","","","","","","","","","","","","","","","41.849998474121094","41.849998474121094","41.849998474121094","","",""
"10683","","","","","","","","","","40.91999816894531","40.91999816894531","40.91999816894531","","","","","","","","","","","",""
"10731","","","","","","","42.2599983215332","42.2599983215332","42.2599983215332","","","","","","","","","","","","","","",""
"10733","","","","44.58000183105469","44.58000183105469","44.58000183105469","","","","","","","","","","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","46.86000061035156","46.86000061035156","46.86000061035156","","","","","",""
"10777","46.709999084472656","46.709999084472656","46.709999084472656","","","","","","","","","","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","39.09000015258789","39.09000015258789","39.09000015258789","","","","","","","","",""
"10795","","","","","","","","","","","","","","","","","","","38.41999816894531","38.41999816894531","38.41999816894531","","",""
"10824","","","","","","","43.97999954223633","43.97999954223633","43.97999954223633","","","","","","","","","","","","","","",""
"10826","","","","47.90999984741211","47.90999984741211","47.90999984741211","","","","","","","","","","","","","","","","","",""
"10862","","","","","","","","","","44.619998931884766","44.619998931884766","44.619998931884766","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","45.400001525878906","45.400001525878906","45.400001525878906","","","","","",""
"10955","","","","","","","","","","43.459999084472656","43.459999084472656","43.459999084472656","","","","","","","","","","","",""
"10956","42.560001373291016","42.560001373291016","42.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"10969","","","","","","","","","","","","","","","","","","","42.380001068115234","42.380001068115234","42.380001068115234","","",""
"10970","","","","","","","","","","","","","38.56999969482422","38.56999969482422","38.56999969482422","","","","","","","","",""
"11003","","","","","","","42.29999923706055","42.29999923706055","42.29999923706055","","","","","","","","","","","","","","",""
"11005","","","","46.11000061035156","46.11000061035156","46.11000061035156","","","","","","","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","46.900001525878906","46.900001525878906","46.900001525878906","","","","","",""
"11134","","","","","","","","","","42.040000915527344","42.040000915527344","42.040000915527344","","","","","","","","","","","",""
"11135","45.25","45.25","45.25","","","","","","","","","","","","","","","","","","","","",""
"11143","","","","","","","","","","","","","","","","","","","41.779998779296875","41.779998779296875","41.779998779296875","","",""
"11149","","","","","","","","","","","","","39.720001220703125","39.720001220703125","39.720001220703125","","","","","","","","",""
"11182","","","","","","","44.470001220703125","44.470001220703125","44.470001220703125","","","","","","","","","","","","","","",""
"11184","","","","44.84000015258789","44.84000015258789","44.84000015258789","","","","","","","","","","","","","","","","","",""
"11231","","","","","","","","","","","","","","","","","","","42.4900016784668","42.4900016784668","42.4900016784668","","",""
"11242","","","","","","","","","","","","","36.77000045776367","36.77000045776367","36.77000045776367","","","","","","","","",""
"11299","","","","","","","","","","","","","","","","43.04999923706055","43.04999923706055","43.04999923706055","","","","","",""
"11313","","","","","","","","","","44.540000915527344","44.540000915527344","44.540000915527344","","","","","","","","","","","",""
"11314","48.72999954223633","48.72999954223633","48.72999954223633","","","","","","","","","","","","","","","","","","","","",""
"11361","","","","","","","44.9900016784668","44.9900016784668","44.9900016784668","","","","","","","","","","","","","","",""
"11363","","","","49.25","49.25","49.25","","","","","","","","","","","","","","","","","",""
"11405","","","","","","","","","","","","","","","","","","","39.5","39.5","39.5","","",""
"11407","46.66999816894531","46.66999816894531","46.66999816894531","","","","","","","","","","","","","","","","","","","","",""
"11421","","","","","","","","","","","","","37.439998626708984","37.439998626708984","37.439998626708984","","","","","","","","",""
"11478","","","","","","","","","","","","","","","","47.119998931884766","47.119998931884766","47.119998931884766","","","","","",""
"11492","","","","","","","","","","45.849998474121094","45.849998474121094","45.849998474121094","","","","","","","","","","","",""
"11540","","","","","","","44.099998474121094","44.099998474121094","44.099998474121094","","","","","","","","","","","","","","",""
"11542","","","","45.33000183105469","45.33000183105469","45.33000183105469","","","","","","","","","","","","","","","","","",""
"11571","","","","","","","","","","","","","","","","46.709999084472656","46.709999084472656","46.709999084472656","","","","","",""
