"Step","Group: text10-vision10 - evaluation/imagenet_zeroshot/top1","Group: text10-vision10 - evaluation/imagenet_zeroshot/top1__MIN","Group: text10-vision10 - evaluation/imagenet_zeroshot/top1__MAX","Group: text10-vision100 - evaluation/imagenet_zeroshot/top1","Group: text10-vision100 - evaluation/imagenet_zeroshot/top1__MIN","Group: text10-vision100 - evaluation/imagenet_zeroshot/top1__MAX","Group: text1-vision100 - evaluation/imagenet_zeroshot/top1","Group: text1-vision100 - evaluation/imagenet_zeroshot/top1__MIN","Group: text1-vision100 - evaluation/imagenet_zeroshot/top1__MAX","Group: text1-vision10 - evaluation/imagenet_zeroshot/top1","Group: text1-vision10 - evaluation/imagenet_zeroshot/top1__MIN","Group: text1-vision10 - evaluation/imagenet_zeroshot/top1__MAX","Group: text1-vision1 - evaluation/imagenet_zeroshot/top1","Group: text1-vision1 - evaluation/imagenet_zeroshot/top1__MIN","Group: text1-vision1 - evaluation/imagenet_zeroshot/top1__MAX","Group: text10-vision1 - evaluation/imagenet_zeroshot/top1","Group: text10-vision1 - evaluation/imagenet_zeroshot/top1__MIN","Group: text10-vision1 - evaluation/imagenet_zeroshot/top1__MAX"
"8371","","","","","","","","","","","","","0.004200672265142202","0.004200672265142202","0.004200672265142202","","",""
"8399","","","","","","","0.007421187590807676","0.007421187590807676","0.007421187590807676","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","0.0031605057884007692","0.0031605057884007692","0.0031605057884007692"
"8442","0.018162906169891357","0.018162906169891357","0.018162906169891357","0.01506241038441658","0.01506241038441658","0.01506241038441658","","","","","","","","","","","",""
"8482","","","","","","","","","","0.007801248226314783","0.007801248226314783","0.007801248226314783","","","","","",""
"8550","","","","","","","","","","","","","0.004860777873545885","0.004860777873545885","0.004860777873545885","","",""
"8578","","","","","","","0.0068610976450145245","0.0068610976450145245","0.0068610976450145245","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","0.003200512146577239","0.003200512146577239","0.003200512146577239"
"8621","0.019303089007735252","0.019303089007735252","0.019303089007735252","0.01734277419745922","0.01734277419745922","0.01734277419745922","","","","","","","","","","","",""
"8628","","","","0.01734277419745922","0.01734277419745922","0.01734277419745922","","","","","","","","","","","",""
"8661","","","","","","","","","","0.007701232098042965","0.007701232098042965","0.007701232098042965","","","","","",""
"8700","","","","","","","","","","","","","","","","0.003100496018305421","0.003100496018305421","0.003100496018305421"
"8715","","","","0.016742678359150887","0.016742678359150887","0.016742678359150887","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","0.00538086099550128","0.00538086099550128","0.00538086099550128","","",""
"8757","","","","","","","0.0065210433676838875","0.0065210433676838875","0.0065210433676838875","","","","","","","","",""
"8800","0.019203072413802147","0.019203072413802147","0.019203072413802147","","","","","","","","","","","","","","",""
"8840","","","","","","","","","","0.006761081982403994","0.006761081982403994","0.006761081982403994","","","","","",""
"8879","","","","","","","","","","","","","","","","0.0028604576364159584","0.0028604576364159584","0.0028604576364159584"
"8894","","","","0.01646263338625431","0.01646263338625431","0.01646263338625431","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","0.004680749028921127","0.004680749028921127","0.004680749028921127","","",""
"8936","","","","","","","0.00630100816488266","0.00630100816488266","0.00630100816488266","","","","","","","","",""
"8979","0.01928308606147766","0.01928308606147766","0.01928308606147766","","","","","","","","","","","","","","",""
"9019","","","","","","","","","","0.008241318166255951","0.008241318166255951","0.008241318166255951","","","","","",""
"9058","","","","","","","","","","","","","","","","0.002600416075438261","0.002600416075438261","0.002600416075438261"
"9073","","","","0.01540246419608593","0.01540246419608593","0.01540246419608593","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","0.005360857583582401","0.005360857583582401","0.005360857583582401","","",""
"9115","","","","","","","0.006801088340580463","0.006801088340580463","0.006801088340580463","","","","","","","","",""
"9158","0.02050328068435192","0.02050328068435192","0.02050328068435192","","","","","","","","","","","","","","",""
"9198","","","","","","","","","","0.00798127707093954","0.00798127707093954","0.00798127707093954","","","","","",""
"9205","","","","","","","","","","0.00798127707093954","0.00798127707093954","0.00798127707093954","","","","","",""
"9206","","","","","","","","","","0.007661225739866495","0.007661225739866495","0.007661225739866495","","","","","",""
"9218","","","","","","","0.006961113773286343","0.006961113773286343","0.006961113773286343","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","0.003060489660128951","0.003060489660128951","0.003060489660128951"
"9252","","","","0.018863018602132797","0.018863018602132797","0.018863018602132797","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","0.005480877123773098","0.005480877123773098","0.005480877123773098","","",""
"9337","0.022183548659086227","0.022183548659086227","0.022183548659086227","","","","","","","","","","","","","","",""
"9385","","","","","","","","","","0.007281165104359388","0.007281165104359388","0.007281165104359388","","","","","",""
"9387","","","","","","","0.007341174408793449","0.007341174408793449","0.007341174408793449","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","0.0037806048057973385","0.0037806048057973385","0.0037806048057973385"
"9431","","","","0.018122900277376175","0.018122900277376175","0.018122900277376175","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","0.005720915272831917","0.005720915272831917","0.005720915272831917","","",""
"9478","","","","","","","","","","0.008021282963454723","0.008021282963454723","0.008021282963454723","","","","","",""
"9516","0.02032325230538845","0.02032325230538845","0.02032325230538845","","","","","","","","","","","","","","",""
"9566","","","","","","","0.006981117185205221","0.006981117185205221","0.006981117185205221","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","0.004100656136870384","0.004100656136870384","0.004100656136870384"
"9609","0.02104336768388748","0.02104336768388748","0.02104336768388748","","","","","","","","","","","","","","",""
"9610","","","","0.01840294525027275","0.01840294525027275","0.01840294525027275","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","0.004480716772377491","0.004480716772377491","0.004480716772377491","","",""
"9657","","","","","","","","","","0.008401344530284405","0.008401344530284405","0.008401344530284405","","","","","",""
"9745","","","","","","","0.006421027239412069","0.006421027239412069","0.006421027239412069","","","","","","","","",""
"9774","","","","","","","","","","","","","","","","0.004100656136870384","0.004100656136870384","0.004100656136870384"
"9777","","","","","","","","","","","","","0.005360857583582401","0.005360857583582401","0.005360857583582401","","",""
"9788","0.020363258197903633","0.020363258197903633","0.020363258197903633","","","","","","","","","","","","","","",""
"9789","","","","0.0187429990619421","0.0187429990619421","0.0187429990619421","","","","","","","","","","","",""
"9836","","","","","","","","","","0.007821251638233662","0.007821251638233662","0.007821251638233662","","","","","",""
"9882","","","","0.019883181899785995","0.019883181899785995","0.019883181899785995","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","0.005160825792700052","0.005160825792700052","0.005160825792700052","","",""
"9924","","","","","","","0.006641062442213297","0.006641062442213297","0.006641062442213297","","","","","","","","",""
"9953","","","","","","","","","","","","","","","","0.00438070110976696","0.00438070110976696","0.00438070110976696"
"9967","0.020223235711455345","0.020223235711455345","0.020223235711455345","","","","","","","","","","","","","","",""
"10015","","","","","","","","","","0.00814130250364542","0.00814130250364542","0.00814130250364542","","","","","",""
"10046","","","","","","","","","","","","","","","","0.004220675211399794","0.004220675211399794","0.004220675211399794"
"10061","","","","0.02084333449602127","0.02084333449602127","0.02084333449602127","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","0.004600736312568188","0.004600736312568188","0.004600736312568188","","",""
"10103","","","","","","","0.006821091286838055","0.006821091286838055","0.006821091286838055","","","","","","","","",""
"10146","0.022103536874055862","0.022103536874055862","0.022103536874055862","","","","","","","","","","","","","","",""
"10194","","","","","","","","","","0.008381340652704239","0.008381340652704239","0.008381340652704239","","","","","",""
"10196","","","","","","","0.005660905968397856","0.005660905968397856","0.005660905968397856","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","0.004280684981495142","0.004280684981495142","0.004280684981495142"
"10240","","","","0.018803007900714874","0.018803007900714874","0.018803007900714874","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","0.004860777873545885","0.004860777873545885","0.004860777873545885","","",""
"10325","0.021243399009108543","0.021243399009108543","0.021243399009108543","","","","","","","","","","","","","","",""
"10373","","","","","","","","","","0.007741238456219435","0.007741238456219435","0.007741238456219435","","","","","",""
"10375","","","","","","","0.006080972962081432","0.006080972962081432","0.006080972962081432","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","0.004440710414201021","0.004440710414201021","0.004440710414201021"
"10419","","","","0.020363258197903633","0.020363258197903633","0.020363258197903633","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","0.004760761745274067","0.004760761745274067","0.004760761745274067","","",""
"10504","0.021603455767035484","0.021603455767035484","0.021603455767035484","","","","","","","","","","","","","","",""
"10552","","","","","","","","","","0.008561369962990284","0.008561369962990284","0.008561369962990284","","","","","",""
"10554","","","","","","","0.007361177820712328","0.007361177820712328","0.007361177820712328","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","0.004260681569576263","0.004260681569576263","0.004260681569576263"
"10598","","","","0.020343255251646042","0.020343255251646042","0.020343255251646042","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","0.0044607138261199","0.0044607138261199","0.0044607138261199","","",""
"10683","0.02102336287498474","0.02102336287498474","0.02102336287498474","","","","","","","","","","","","","","",""
"10731","","","","","","","","","","0.007021123543381691","0.007021123543381691","0.007021123543381691","","","","","",""
"10733","","","","","","","0.0075812130235135555","0.0075812130235135555","0.0075812130235135555","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","0.003680588910356164","0.003680588910356164","0.003680588910356164"
"10777","","","","0.01928308606147766","0.01928308606147766","0.01928308606147766","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","0.004240678623318672","0.004240678623318672","0.004240678623318672","","",""
"10824","","","","","","","","","","0.008721395395696163","0.008721395395696163","0.008721395395696163","","","","","",""
"10826","","","","","","","0.007681229151785374","0.007681229151785374","0.007681229151785374","","","","","","","","",""
"10862","0.021563449874520302","0.021563449874520302","0.021563449874520302","","","","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","0.004780764691531658","0.004780764691531658","0.004780764691531658"
"10955","0.02032325230538845","0.02032325230538845","0.02032325230538845","","","","","","","","","","","","","","",""
"10956","","","","0.018682988360524178","0.018682988360524178","0.018682988360524178","","","","","","","","","","","",""
"10970","","","","","","","","","","","","","0.004600736312568188","0.004600736312568188","0.004600736312568188","","",""
"11003","","","","","","","","","","0.008321331813931465","0.008321331813931465","0.008321331813931465","","","","","",""
"11005","","","","","","","0.007281165104359388","0.007281165104359388","0.007281165104359388","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","0.005020803306251764","0.005020803306251764","0.005020803306251764"
"11134","0.020723314955830574","0.020723314955830574","0.020723314955830574","","","","","","","","","","","","","","",""
"11135","","","","0.01962313987314701","0.01962313987314701","0.01962313987314701","","","","","","","","","","","",""
"11149","","","","","","","","","","","","","0.005080813076347113","0.005080813076347113","0.005080813076347113","","",""
"11182","","","","","","","","","","0.008001280017197132","0.008001280017197132","0.008001280017197132","","","","","",""
"11184","","","","","","","0.007461193948984146","0.007461193948984146","0.007461193948984146","","","","","","","","",""
"11242","","","","","","","","","","","","","0.005200832150876522","0.005200832150876522","0.005200832150876522","","",""
"11299","","","","","","","","","","","","","","","","0.00530084827914834","0.00530084827914834","0.00530084827914834"
"11313","0.020043207332491875","0.020043207332491875","0.020043207332491875","","","","","","","","","","","","","","",""
"11314","","","","0.01666266657412052","0.01666266657412052","0.01666266657412052","","","","","","","","","","","",""
"11361","","","","","","","","","","0.008021282963454723","0.008021282963454723","0.008021282963454723","","","","","",""
"11363","","","","","","","0.007681229151785374","0.007681229151785374","0.007681229151785374","","","","","","","","",""
"11407","","","","0.01786285825073719","0.01786285825073719","0.01786285825073719","","","","","","","","","","","",""
"11421","","","","","","","","","","","","","0.004740758333355188","0.004740758333355188","0.004740758333355188","","",""
"11478","","","","","","","","","","","","","","","","0.005800927989184856","0.005800927989184856","0.005800927989184856"
"11492","0.015362458303570747","0.015362458303570747","0.015362458303570747","","","","","","","","","","","","","","",""
"11540","","","","","","","","","","0.0083013279363513","0.0083013279363513","0.0083013279363513","","","","","",""
"11542","","","","","","","0.006120979320257902","0.006120979320257902","0.006120979320257902","","","","","","","","",""
"11571","","","","","","","","","","","","","","","","0.006361017934978008","0.006361017934978008","0.006361017934978008"
"11586","","","","0.019163066521286964","0.019163066521286964","0.019163066521286964","","","","","","","","","","","",""
"11600","","","","","","","","","","","","","0.0049807969480752945","0.0049807969480752945","0.0049807969480752945","","",""
"11671","0.02104336768388748","0.02104336768388748","0.02104336768388748","","","","","","","","","","","","","","",""
"11719","","","","","","","","","","0.008961433544754982","0.008961433544754982","0.008961433544754982","","","","","",""
"11721","","","","","","","0.0077212355099618435","0.0077212355099618435","0.0077212355099618435","","","","","","","","",""
"11750","","","","","","","","","","","","","","","","0.005720915272831917","0.005720915272831917","0.005720915272831917"
"11765","","","","0.019303089007735252","0.019303089007735252","0.019303089007735252","","","","","","","","","","","",""
"11779","","","","","","","","","","","","","0.004940790589898825","0.004940790589898825","0.004940790589898825","","",""
"11850","0.02292366698384285","0.02292366698384285","0.02292366698384285","","","","","","","","","","","","","","",""
"11898","","","","","","","","","","0.006701072212308645","0.006701072212308645","0.006701072212308645","","","","","",""
"11900","","","","","","","0.008401344530284405","0.008401344530284405","0.008401344530284405","","","","","","","","",""
"11929","","","","","","","","","","","","","","","","0.006080972962081432","0.006080972962081432","0.006080972962081432"
"11944","","","","0.01978316530585289","0.01978316530585289","0.01978316530585289","","","","","","","","","","","",""
"11958","","","","","","","","","","","","","0.0051808287389576435","0.0051808287389576435","0.0051808287389576435","","",""
"12077","","","","","","","","","","0.008121299557387829","0.008121299557387829","0.008121299557387829","","","","","",""
"12079","","","","","","","0.008101296611130238","0.008101296611130238","0.008101296611130238","","","","","","","","",""
"12108","","","","","","","","","","","","","","","","0.005860937759280205","0.005860937759280205","0.005860937759280205"
"12115","0.018872078508138657","0.018872078508138657","0.018872078508138657","","","","","","","","","","","","","","",""
"12123","","","","0.02028324455022812","0.02028324455022812","0.02028324455022812","","","","","","","","","","","",""
"12137","","","","","","","","","","","","","0.00530084827914834","0.00530084827914834","0.00530084827914834","","",""
"12182","","","","","","","0.008341334760189056","0.008341334760189056","0.008341334760189056","","","","","","","","",""
"12251","0.022194204851984978","0.022194204851984978","0.022194204851984978","","","","","","","","","","","","","","",""
"12256","","","","","","","","","","0.007921267300844193","0.007921267300844193","0.007921267300844193","","","","","",""
"12287","","","","","","","","","","","","","","","","0.005940950475633144","0.005940950475633144","0.005940950475633144"
"12302","","","","0.017402784898877144","0.017402784898877144","0.017402784898877144","","","","","","","","","","","",""
"12316","","","","","","","","","","","","","0.005140822380781174","0.005140822380781174","0.005140822380781174","","",""
"12349","","","","","","","","","","0.008461353369057178","0.008461353369057178","0.008461353369057178","","","","","",""
"12351","","","","","","","0.008581372909247875","0.008581372909247875","0.008581372909247875","","","","","","","","",""
"12430","0.021433718502521515","0.021433718502521515","0.021433718502521515","","","","","","","","","","","","","","",""
"12466","","","","","","","","","","","","","","","","0.0063210115768015385","0.0063210115768015385","0.0063210115768015385"
"12481","","","","0.01718274876475334","0.01718274876475334","0.01718274876475334","","","","","","","","","","","",""
"12495","","","","","","","","","","","","","0.00530084827914834","0.00530084827914834","0.00530084827914834","","",""
"12528","","","","","","","","","","0.007681229151785374","0.007681229151785374","0.007681229151785374","","","","","",""
"12530","","","","","","","0.008681388571858406","0.008681388571858406","0.008681388571858406","","","","","","","","",""
"12609","0.02041306346654892","0.02041306346654892","0.02041306346654892","","","","","","","","","","","","","","",""
"12645","","","","","","","","","","","","","","","","0.006000960245728493","0.006000960245728493","0.006000960245728493"
"12648","","","","","","","","","","","","","0.005360857583582401","0.005360857583582401","0.005360857583582401","","",""
"12660","","","","0.018082892522215843","0.018082892522215843","0.018082892522215843","","","","","","","","","","","",""
"12707","","","","","","","","","","0.008121299557387829","0.008121299557387829","0.008121299557387829","","","","","",""
"12709","","","","","","","0.008481357246637344","0.008481357246637344","0.008481357246637344","","","","","","","","",""
"12753","","","","0.018983038142323494","0.018983038142323494","0.018983038142323494","","","","","","","","","","","",""
"12767","","","","","","","","","","","","","0.005140822380781174","0.005140822380781174","0.005140822380781174","","",""
"12788","0.022154178470373154","0.022154178470373154","0.022154178470373154","","","","","","","","","","","","","","",""
"12824","","","","","","","","","","","","","","","","0.005840934347361326","0.005840934347361326","0.005840934347361326"
"12886","","","","","","","","","","0.008961433544754982","0.008961433544754982","0.008961433544754982","","","","","",""
"12888","","","","","","","0.007521203253418207","0.007521203253418207","0.007521203253418207","","","","","","","","",""
"12917","","","","","","","","","","","","","","","","0.007061129901558161","0.007061129901558161","0.007061129901558161"
"12932","","","","0.020743319764733315","0.020743319764733315","0.020743319764733315","","","","","","","","","","","",""
"12946","","","","","","","","","","","","","0.00534085463732481","0.00534085463732481","0.00534085463732481","","",""
"12967","0.024055395275354385","0.024055395275354385","0.024055395275354385","","","","","","","","","","","","","","",""
"13065","","","","","","","","","","0.007421187590807676","0.007421187590807676","0.007421187590807676","","","","","",""
"13067","","","","","","","0.009141462855041027","0.009141462855041027","0.009141462855041027","","","","","","","","",""
"13096","","","","","","","","","","","","","","","","0.007101136259734631","0.007101136259734631","0.007101136259734631"
"13125","","","","","","","","","","","","","0.005160825792700052","0.005160825792700052","0.005160825792700052","","",""
"13146","0.024815881624817848","0.024815881624817848","0.024815881624817848","","","","","","","","","","","","","","",""
"13244","","","","","","","","","","0.008561369962990284","0.008561369962990284","0.008561369962990284","","","","","",""
"13246","","","","","","","0.008241318166255951","0.008241318166255951","0.008241318166255951","","","","","","","","",""
"13275","","","","","","","","","","","","","","","","0.006481037009507418","0.006481037009507418","0.006481037009507418"
"13282","0.024915946647524834","0.024915946647524834","0.024915946647524834","","","","","","","","","","","","","","",""
"13283","","","","0.016502641141414642","0.016502641141414642","0.016502641141414642","","","","","","","","","","","",""
"13304","","","","","","","","","","","","","0.005620899144560099","0.005620899144560099","0.005620899144560099","","",""
"13423","","","","","","","","","","0.008881420828402042","0.008881420828402042","0.008881420828402042","","","","","",""
"13425","","","","","","","0.008101296611130238","0.008101296611130238","0.008101296611130238","","","","","","","","",""
"13454","","","","","","","","","","","","","","","","0.007061129901558161","0.007061129901558161","0.007061129901558161"
"13461","0.026256805285811424","0.026256805285811424","0.026256805285811424","","","","","","","","","","","","","","",""
"13462","","","","0.017542807385325432","0.017542807385325432","0.017542807385325432","","","","","","","","","","","",""
"13483","","","","","","","","","","","","","0.00526084192097187","0.00526084192097187","0.00526084192097187","","",""
"13602","","","","","","","","","","0.009621539153158665","0.009621539153158665","0.009621539153158665","","","","","",""
"13604","","","","","","","0.008001280017197132","0.008001280017197132","0.008001280017197132","","","","","","","","",""
"13633","","","","","","","","","","","","","","","","0.006701072212308645","0.006701072212308645","0.006701072212308645"
"13640","0.02643691934645176","0.02643691934645176","0.02643691934645176","","","","","","","","","","","","","","",""
"13641","","","","0.017382781952619553","0.017382781952619553","0.017382781952619553","","","","","","","","","","","",""
"13662","","","","","","","","","","","","","0.005040806718170643","0.005040806718170643","0.005040806718170643","","",""
"13695","","","","","","","","","","0.00990158412605524","0.00990158412605524","0.00990158412605524","","","","","",""
"13697","","","","","","","0.007521203253418207","0.007521203253418207","0.007521203253418207","","","","","","","","",""
"13812","","","","","","","","","","","","","","","","0.006421027239412069","0.006421027239412069","0.006421027239412069"
"13819","0.026176752522587776","0.026176752522587776","0.026176752522587776","","","","","","","","","","","","","","",""
"13820","","","","0.019823171198368073","0.019823171198368073","0.019823171198368073","","","","","","","","","","","",""
"13841","","","","","","","","","","","","","0.005620899144560099","0.005620899144560099","0.005620899144560099","","",""
"13874","","","","","","","","","","0.009361498057842255","0.009361498057842255","0.009361498057842255","","","","","",""
"13876","","","","","","","0.008821411058306694","0.008821411058306694","0.008821411058306694","","","","","","","","",""
"13991","","","","","","","","","","","","","","","","0.0067210751585662365","0.0067210751585662365","0.0067210751585662365"
"13998","0.019452448934316635","0.019452448934316635","0.019452448934316635","","","","","","","","","","","","","","",""
"13999","","","","0.019923187792301178","0.019923187792301178","0.019923187792301178","","","","","","","","","","","",""
"14020","","","","","","","","","","","","","0.0057009123265743256","0.0057009123265743256","0.0057009123265743256","","",""
"14053","","","","","","","","","","0.009481516666710377","0.009481516666710377","0.009481516666710377","","","","","",""
"14055","","","","","","","0.007621219381690025","0.007621219381690025","0.007621219381690025","","","","","","","","",""
"14113","","","","","","","","","","","","","0.006441030651330948","0.006441030651330948","0.006441030651330948","","",""
"14134","0.02345501072704792","0.02345501072704792","0.02345501072704792","","","","","","","","","","","","","","",""
"14170","","","","","","","","","","","","","","","","0.006541046779602766","0.006541046779602766","0.006541046779602766"
"14178","","","","0.020223235711455345","0.020223235711455345","0.020223235711455345","","","","","","","","","","","",""
"14232","","","","","","","","","","0.00926148146390915","0.00926148146390915","0.00926148146390915","","","","","",""
"14234","","","","","","","0.009061450138688087","0.009061450138688087","0.009061450138688087","","","","","","","","",""
"14292","","","","","","","","","","","","","0.005680908914655447","0.005680908914655447","0.005680908914655447","","",""
"14313","0.024815881624817848","0.024815881624817848","0.024815881624817848","","","","","","","","","","","","","","",""
"14349","","","","","","","","","","","","","","","","0.006361017934978008","0.006361017934978008","0.006361017934978008"
"14357","","","","0.02170347236096859","0.02170347236096859","0.02170347236096859","","","","","","","","","","","",""
"14411","","","","","","","","","","0.008481357246637344","0.008481357246637344","0.008481357246637344","","","","","",""
"14413","","","","","","","0.008561369962990284","0.008561369962990284","0.008561369962990284","","","","","","","","",""
"14442","","","","","","","","","","","","","","","","0.006601056084036827","0.006601056084036827","0.006601056084036827"
"14450","","","","0.021803488954901695","0.021803488954901695","0.021803488954901695","","","","","","","","","","","",""
"14471","","","","","","","","","","","","","0.0057009123265743256","0.0057009123265743256","0.0057009123265743256","","",""
"14535","0.0191922839730978","0.0191922839730978","0.0191922839730978","","","","","","","","","","","","","","",""
"14590","","","","","","","","","","0.009301488287746906","0.009301488287746906","0.009301488287746906","","","","","",""
"14592","","","","","","","0.007421187590807676","0.007421187590807676","0.007421187590807676","","","","","","","","",""
"14621","","","","","","","","","","","","","","","","0.006601056084036827","0.006601056084036827","0.006601056084036827"
"14629","","","","0.021623460575938225","0.021623460575938225","0.021623460575938225","","","","","","","","","","","",""
"14650","","","","","","","","","","","","","0.006281004752963781","0.006281004752963781","0.006281004752963781","","",""
"14714","0.02097342349588871","0.02097342349588871","0.02097342349588871","","","","","","","","","","","","","","",""
"14769","","","","","","","","","","0.008101296611130238","0.008101296611130238","0.008101296611130238","","","","","",""
"14771","","","","","","","0.007861257530748844","0.007861257530748844","0.007861257530748844","","","","","","","","",""
"14800","","","","","","","","","","","","","","","","0.005780925042927265","0.005780925042927265","0.005780925042927265"
"14808","","","","0.022183548659086227","0.022183548659086227","0.022183548659086227","","","","","","","","","","","",""
"14829","","","","","","","","","","","","","0.0063810208812355995","0.0063810208812355995","0.0063810208812355995","","",""
"14893","0.021733909845352173","0.021733909845352173","0.021733909845352173","","","","","","","","","","","","","","",""
"14948","","","","","","","","","","0.00806128978729248","0.00806128978729248","0.00806128978729248","","","","","",""
"14950","","","","","","","0.00814130250364542","0.00814130250364542","0.00814130250364542","","","","","","","","",""
"14979","","","","","","","","","","","","","","","","0.006761081982403994","0.006761081982403994","0.006761081982403994"
"14987","","","","0.02240358479321003","0.02240358479321003","0.02240358479321003","","","","","","","","","","","",""
"15008","","","","","","","","","","","","","0.00630100816488266","0.00630100816488266","0.00630100816488266","","",""
"15029","0.024495678022503853","0.024495678022503853","0.024495678022503853","","","","","","","","","","","","","","",""
"15053","","","","","","","0.008201312273740768","0.008201312273740768","0.008201312273740768","","","","","","","","",""
"15127","","","","","","","","","","0.007941270247101784","0.007941270247101784","0.007941270247101784","","","","","",""
"15158","","","","","","","","","","","","","","","","0.006781084928661585","0.006781084928661585","0.006781084928661585"
"15166","","","","0.023563770577311516","0.023563770577311516","0.023563770577311516","","","","","","","","","","","",""
"15187","","","","","","","","","","","","","0.006501039955765009","0.006501039955765009","0.006501039955765009","","",""
"15208","0.02217419072985649","0.02217419072985649","0.02217419072985649","","","","","","","","","","","","","","",""
"15220","","","","","","","","","","0.00926148146390915","0.00926148146390915","0.00926148146390915","","","","","",""
"15222","","","","","","","0.007741238456219435","0.007741238456219435","0.007741238456219435","","","","","","","","",""
"15280","","","","","","","","","","","","","0.005680908914655447","0.005680908914655447","0.005680908914655447","","",""
"15337","","","","","","","","","","","","","","","","0.0065210433676838875","0.0065210433676838875","0.0065210433676838875"
"15345","","","","0.02538406103849411","0.02538406103849411","0.02538406103849411","","","","","","","","","","","",""
"15387","0.02445565164089203","0.02445565164089203","0.02445565164089203","","","","","","","","","","","","","","",""
"15399","","","","","","","","","","0.009621539153158665","0.009621539153158665","0.009621539153158665","","","","","",""
"15401","","","","","","","0.008441350422799587","0.008441350422799587","0.008441350422799587","","","","","","","","",""
"15459","","","","","","","","","","","","","0.005400863941758871","0.005400863941758871","0.005400863941758871","","",""
"15516","","","","","","","","","","","","","","","","0.006020963191986084","0.006020963191986084","0.006020963191986084"
"15524","","","","0.025824131444096565","0.025824131444096565","0.025824131444096565","","","","","","","","","","","",""
"15566","0.024715818464756012","0.024715818464756012","0.024715818464756012","","","","","","","","","","","","","","",""
"15578","","","","","","","","","","0.009521523490548134","0.009521523490548134","0.009521523490548134","","","","","",""
"15580","","","","","","","0.008701392449438572","0.008701392449438572","0.008701392449438572","","","","","","","","",""
"15612","","","","","","","","","","","","","0.005780925042927265","0.005780925042927265","0.005780925042927265","","",""
"15695","","","","","","","","","","","","","","","","0.005740918684750795","0.005740918684750795","0.005740918684750795"
"15703","","","","0.025344055145978928","0.025344055145978928","0.025344055145978928","","","","","","","","","","","",""
"15731","","","","","","","","","","","","","0.0054608737118542194","0.0054608737118542194","0.0054608737118542194","","",""
"15745","0.027237432077527046","0.027237432077527046","0.027237432077527046","","","","","","","","","","","","","","",""
"15757","","","","","","","","","","0.009301488287746906","0.009301488287746906","0.009301488287746906","","","","","",""
"15759","","","","","","","0.00902144331485033","0.00902144331485033","0.00902144331485033","","","","","","","","",""
"15788","","","","","","","","","","","","","","","","0.006901104003190994","0.006901104003190994","0.006901104003190994"
"15796","","","","0.02538406103849411","0.02538406103849411","0.02538406103849411","","","","","","","","","","","",""
"15881","0.027457572519779205","0.027457572519779205","0.027457572519779205","","","","","","","","","","","","","","",""
"15910","","","","","","","","","","","","","0.005740918684750795","0.005740918684750795","0.005740918684750795","","",""
"15936","","","","","","","","","","0.007481196895241737","0.007481196895241737","0.007481196895241737","","","","","",""
"15938","","","","","","","0.008981437422335148","0.008981437422335148","0.008981437422335148","","","","","","","","",""
"15967","","","","","","","","","","","","","","","","0.006981117185205221","0.006981117185205221","0.006981117185205221"
"15975","","","","0.021763483062386513","0.021763483062386513","0.021763483062386513","","","","","","","","","","","",""
"16060","0.02721741981804371","0.02721741981804371","0.02721741981804371","","","","","","","","","","","","","","",""
"16089","","","","","","","","","","","","","0.005800927989184856","0.005800927989184856","0.005800927989184856","","",""
"16115","","","","","","","","","","0.008461353369057178","0.008461353369057178","0.008461353369057178","","","","","",""
"16117","","","","","","","0.009321491234004498","0.009321491234004498","0.009321491234004498","","","","","","","","",""
"16146","","","","","","","","","","","","","","","","0.006801088340580463","0.006801088340580463","0.006801088340580463"
"16154","","","","0.022203553467988968","0.022203553467988968","0.022203553467988968","","","","","","","","","","","",""
"16239","0.0262968298047781","0.0262968298047781","0.0262968298047781","","","","","","","","","","","","","","",""
"16268","","","","","","","","","","","","","0.006000960245728493","0.006000960245728493","0.006000960245728493","","",""
"16294","","","","","","","","","","0.009121458977460861","0.009121458977460861","0.009121458977460861","","","","","",""
"16296","","","","","","","0.009421507827937603","0.009421507827937603","0.009421507827937603","","","","","","","","",""
